Set,NGenes,Direction,PValue,FDR,DEG.GENES
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT,52,Down,4.57749653741641e-11,7.28142374206829e-07,RPL36A
GOCC_CYTOSOLIC_RIBOSOME,111,Down,1.49638393979017e-09,1.19014896651211e-05,RPL36A
HP_PURE_RED_CELL_APLASIA,27,Down,5.78780384819613e-08,0.000246864805833585,""
GOMF_CCR1_CHEMOKINE_RECEPTOR_BINDING,4,Down,6.2077024161334e-08,0.000246864805833585,"CCL4,CCL3"
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,155,Down,1.30800841400434e-07,0.00033548135047539,RPL36A
GOBP_INDOLE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,1,Up,1.52660950456151e-07,0.00033548135047539,ALDH2
GOBP_PRIMARY_AMINO_COMPOUND_BIOSYNTHETIC_PROCESS,1,Up,1.52660950456151e-07,0.00033548135047539,ALDH2
GOMF_PROTEIN_ARGININE_DEIMINASE_ACTIVITY,1,Down,1.68721368190301e-07,0.00033548135047539,PADI2
HP_ABNORMAL_ERYTHROCYTE_ADENOSINE_DEAMINASE_ACTIVITY,26,Down,2.51853190700085e-07,0.000445136522718472,""
GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT,42,Down,3.85207434413126e-07,0.000570903915899824,""
HP_ERYTHROID_HYPOPLASIA,30,Down,3.94791165832531e-07,0.000570903915899824,""
HP_PERSISTENCE_OF_HEMOGLOBIN_F,32,Down,6.41104179298437e-07,0.000849837015008353,""
GOBP_RESPONSE_TO_CORTICOTROPIN_RELEASING_HORMONE,3,Down,8.4042819650689e-07,0.00102836087091039,NR4A1
GOBP_CYTOPLASMIC_TRANSLATION,150,Down,1.24754019631427e-06,0.00135592274337872,RPL36A
HP_ABNORMALITY_OF_THE_THENAR_EMINENCE,29,Down,1.280519771689e-06,0.00135592274337872,""
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS,3,Down,1.36385012221409e-06,0.00135592274337872,"CCL4,CCL3"
GOMF_CHEMOKINE_ACTIVITY,18,Down,1.55253880391228e-06,0.00144484812951298,"CCL4,CCL4L2,CCL3"
HP_ADENOCARCINOMA_OF_THE_COLON,32,Down,1.63495733521303e-06,0.00144484812951298,""
GOCC_RIBOSOMAL_SUBUNIT,180,Down,2.02860004325649e-06,0.001698365309899,RPL36A
HP_ABNORMAL_NUMBER_OF_ERYTHROID_PRECURSORS,43,Down,4.70833426834844e-06,0.00358792006841746,""
HP_NORMOCHROMIC_ANEMIA,36,Down,4.73667702500576e-06,0.00358792006841746,""
GOBP_POSITIVE_REGULATION_OF_CILIUM_MOVEMENT,2,Up,1.13412582849239e-05,0.00815774991302073,DEFB1
GOCC_LARGE_RIBOSOMAL_SUBUNIT,109,Down,1.17953258313621e-05,0.00815774991302073,RPL36A
HP_RETICULOCYTOPENIA,33,Down,1.47391657965302e-05,0.00976899626355855,""
HP_OSTEOSARCOMA,36,Down,2.12669860971341e-05,0.0135317579138845,""
HP_CLEFT_SOFT_PALATE,49,Down,2.66277348293013e-05,0.016291052997296,""
GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_PROLIFERATION,8,Down,3.21701733361179e-05,0.0189529980465788,NR4A1
GOBP_HEAT_ACCLIMATION,6,Down,4.20372215569732e-05,0.0233629389496042,HSPA1B
HP_ADENOCARCINOMA_OF_THE_INTESTINES,38,Down,4.25928980661672e-05,0.0233629389496042,""
GOBP_THYMOCYTE_MIGRATION,2,Down,5.47672350979263e-05,0.0290394136234238,""
GOBP_BLEB_ASSEMBLY,10,Up,7.08004645104755e-05,0.0363297738376817,""
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION,53,Up,7.54721823719268e-05,0.0366558544659572,""
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER,7,Up,7.60447097112333e-05,0.0366558544659572,""
GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH,5,Down,8.21914670632835e-05,0.0384535196051662,"TNFAIP6,ESR1"
HP_ABNORMAL_LACRIMAL_GLAND_MORPHOLOGY,3,Up,0.000109186690699946,0.0496237911132583,""
HP_ABNORMAL_ERYTHROCYTE_ENZYME_CONCENTRATION_OR_ACTIVITY,42,Down,0.000115240398627614,0.0509202505824848,""
HP_CRYPTOZOOSPERMIA,2,Down,0.000122020947768742,0.0524591139501995,TDRD9
GOCC_RIBOSOME,221,Down,0.000142420103600117,0.0596178049465017,RPL36A
HP_MALIGNANT_GENITOURINARY_TRACT_TUMOR,36,Down,0.00015384315421269,0.0627482834374681,""
GOBP_STEROL_BIOSYNTHETIC_PROCESS,47,Up,0.000178217028511075,0.0708724568131419,"SQLE,MSMO1"
GOMF_POU_DOMAIN_BINDING,2,Down,0.000200807854919996,0.0764770023785451,NFKBIZ
GOMF_MUSCLE_ALPHA_ACTININ_BINDING,8,Up,0.000201925825102087,0.0764770023785451,""
GOBP_FUSED_ANTRUM_STAGE,2,Down,0.000228629517638452,0.0845769706296477,TNFAIP6
GOMF_PHOSPHORUS_OXYGEN_LYASE_ACTIVITY,9,Up,0.000253422239100246,0.0916178990310822,CD38
HP_PARTIAL_DUPLICATION_OF_THE_PHALANX_OF_HAND,34,Down,0.000280369459506843,0.0991074887194521,""
HP_THROMBOCYTOSIS,56,Down,0.000294910420928778,0.101981305776393,ATP6V1B2
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX,18,Down,0.000305409414775264,0.10336484171979,""
GOBP_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY,3,Up,0.000326143447881808,0.106994513208651,DEFB1
GOCC_SMALL_RIBOSOMAL_SUBUNIT,74,Down,0.000329586417754693,0.106994513208651,""
HP_ANTERIOR_OPEN_BITE_MALOCCLUSION,5,Down,0.000351015843463241,0.109838690570985,"ATP6V1B2,RELT"
