Set,NGenes,Direction,PValue,FDR,DEG.GENES
REACTOME_CHOLESTEROL_BIOSYNTHESIS,25,Down,1.19382106042003e-06,0.00153844044976267,""
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,19,Down,1.81099523221032e-06,0.00153844044976267,""
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,8,Up,5.21374094075255e-05,0.0295271528611286,AKR1C1
REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION,1,Down,0.000155136440543624,0.05673692723643,""
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,9,Down,0.000171468325109785,0.05673692723643,""
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,71,Down,0.000228605845502097,0.05673692723643,""
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,39,Down,0.000233760147530907,0.05673692723643,""
REACTOME_ASPIRIN_ADME,6,Up,0.000762819543789184,0.135587395614112,""
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,13,Up,0.000783476862309932,0.135587395614112,AKR1C1
REACTOME_INTERLEUKIN_10_SIGNALING,31,Down,0.000798042352054812,0.135587395614112,""
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,7,Up,0.000927147300303854,0.139712538224916,AKR1C1
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,13,Up,0.000986786614890521,0.139712538224916,""
REACTOME_GPCR_LIGAND_BINDING,93,Down,0.00122983515988927,0.160729995127066,""
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,12,Up,0.00150013472112068,0.182052063656002,""
REACTOME_LDL_CLEARANCE,14,Down,0.0018789046743299,0.200365267866721,""
REACTOME_HDL_REMODELING,5,Up,0.001967214578344,0.200365267866721,""
REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,3,Up,0.00203156953384881,0.200365267866721,""
REACTOME_ATTENUATION_PHASE,22,Up,0.00212276328522718,0.200365267866721,""
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,28,Up,0.00256307824525731,0.229193154668009,""
REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS,12,Down,0.00291709380702525,0.247807118906795,""
