,Set,NGenes,Direction,PValue,FDR
1,HP_MITTEN_DEFORMITY,1,Down,2.3698065026143e-08,0.000188980219550977
2,HP_PALMOPLANTAR_ERYTHEMA,1,Down,2.3698065026143e-08,0.000188980219550977
3,GOMF_CHEMOKINE_ACTIVITY,22,Down,2.39678729857171e-07,0.00127421202083067
4,HP_PATCHY_PALMOPLANTAR_HYPERKERATOSIS,2,Down,1.65474513801733e-06,0.00659788255155962
5,GOBP_PROSTAGLANDIN_SECRETION,9,Down,2.43457520641183e-05,0.0776580799341247
6,GOMF_PYRIMIDINE_NUCLEOBASE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,4,Down,3.85593206390382e-05,0.0933679384602628
7,GOMF_CXCR_CHEMOKINE_RECEPTOR_BINDING,9,Down,4.53585388838209e-05,0.0933679384602628
8,HP_LIMITED_NECK_RANGE_OF_MOTION,1,Down,4.68332502151923e-05,0.0933679384602628
9,GOMF_CHEMOKINE_RECEPTOR_BINDING,28,Down,7.73758956887409e-05,0.116392694737557
10,GOBP_RESPONSE_TO_CORTICOTROPIN_RELEASING_HORMONE,3,Down,8.63666930383125e-05,0.116392694737557
11,GOBP_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORT,4,Down,8.75736621011154e-05,0.116392694737557
12,GOMF_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,4,Down,8.75736621011154e-05,0.116392694737557
13,GOBP_NEUTROPHIL_MEDIATED_KILLING_OF_GRAM_NEGATIVE_BACTERIUM,3,Up,0.000108315102229521,0.130325517181053
14,GOBP_URIDINE_TRANSMEMBRANE_TRANSPORT,3,Down,0.000126712931667646,0.130325517181053
15,GOMF_PYRIMIDINE_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,3,Down,0.000126712931667646,0.130325517181053
16,GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION,23,Down,0.000141186453925245,0.130325517181053
17,GOCC_SODIUM_CHANNEL_COMPLEX,6,Down,0.000147196374674551,0.130325517181053
18,GOBP_POSITIVE_REGULATION_OF_MONOCYTE_EXTRAVASATION,3,Up,0.000155256431527996,0.130325517181053
19,GOBP_REGULATION_OF_MONOCYTE_EXTRAVASATION,3,Up,0.000155256431527996,0.130325517181053
20,GOBP_PROSTAGLANDIN_TRANSPORT,11,Down,0.000163645373193244,0.130499002852952
21,GOBP_BEHAVIORAL_RESPONSE_TO_PAIN,10,Down,0.000187773485372558,0.133005674106672
22,GOCC_VOLTAGE_GATED_SODIUM_CHANNEL_COMPLEX,3,Down,0.000189988609746179,0.133005674106672
23,GOBP_RESPONSE_TO_PAIN,14,Down,0.000191807041473036,0.133005674106672
24,GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_COMMUNICATION,5,Down,0.000219765910062314,0.146043604149327
25,GOBP_SODIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,9,Down,0.00023823318522384,0.149061932005026
26,GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,41,Down,0.000250336806287477,0.149061932005026
27,GOBP_PURINE_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORT,3,Down,0.000252346364294671,0.149061932005026
28,HP_ATROPHY_OF_ALVEOLAR_RIDGES,3,Up,0.000304192578292038,0.17028672789701
29,GOMF_PROTEIN_ARGININE_DEIMINASE_ACTIVITY,1,Down,0.000309631645182349,0.17028672789701
30,GOBP_REGULATION_OF_ACTIVATION_OF_JANUS_KINASE_ACTIVITY,4,Down,0.000345744253168481,0.181209540051417
