Set,NGenes,Direction,PValue,FDR,DEG.GENES
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,86,Down,6.51126066572933e-14,5.35225626722951e-11,RPL36A
WP_CHOLESTEROL_SYNTHESIS_DISORDERS,17,Up,3.71858588705001e-11,1.52833879957755e-08,"SQLE,MSMO1"
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,15,Up,2.019848656011e-09,5.53438531747015e-07,"SQLE,MSMO1"
WP_ENTEROCYTE_CHOLESTEROL_METABOLISM,27,Up,2.50830854556289e-07,5.15457406113174e-05,"SQLE,MSMO1"
WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,12,Up,4.89315755563673e-05,0.00804435102146679,""
WP_FATTY_ACID_OMEGAOXIDATION,2,Up,8.47366392990214e-05,0.0116089195839659,ALDH2
WP_PEPTIDE_GPCRS,12,Up,0.000115791504550048,0.0135972309628771,""
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,86,Down,0.000181034526477182,0.0186012975955305,NDUFA13
WP_CHOLESTEROL_BIOSYNTHESIS_WITH_SKELETAL_DYSPLASIAS,7,Up,0.000256798065642513,0.0222417373965649,""
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS,35,Down,0.000306765280205308,0.0222417373965649,"CCL4,CCL4L2,CCL3"
WP_MEVALONATE_PATHWAY,7,Up,0.000318227736661119,0.0222417373965649,""
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS,40,Up,0.000324696896300217,0.0222417373965649,"SQLE,MSMO1,FADS2"
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION,11,Up,0.000789631791493506,0.0499290255852047,CD38
WP_LINOLEIC_ACID_METABOLISM_AFFECTED_BY_SARSCOV2,4,Up,0.00142644168402807,0.0837525045907908,FADS2
WP_OXIDATIVE_PHOSPHORYLATION,50,Down,0.00213221718074112,0.116845501504613,""
WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING,24,Down,0.00231391493444593,0.11887737975716,""
WP_NUCLEAR_RECEPTORS,20,Down,0.00278680794753175,0.134750360757124,"NR4A1,ESR1"
WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY,33,Up,0.00326414948406543,0.141431252492184,""
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,10,Up,0.00328922313688351,0.141431252492184,""
WP_SULFATASE_AND_AROMATASE_PATHWAY,2,Down,0.00344114969567357,0.141431252492184,ESR1
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE,5,Up,0.00496695732469968,0.194420900995388,""
WP_MIRNA_ROLE_IN_IMMUNE_RESPONSE_IN_SEPSIS,33,Down,0.00661269531357997,0.247074343080124,"CCL4,CCL3"
WP_SEBALEIC_ACID_FORMATION_AND_METABOLISM,4,Up,0.00790980841565074,0.279084942400182,FADS2
WP_GPCRS_CLASS_A_RHODOPSINLIKE,40,Up,0.00814846547153817,0.279084942400182,""
WP_CILIOPATHIES,127,Up,0.0101518828426531,0.321629399650076,""
WP_AMINO_ACID_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS,5,Up,0.0101731926896618,0.321629399650076,PSAT1
WP_COMPLEMENTMEDIATED_INFLAMMATION_OF_PULMONARY_ALVEOLUS_IN_COVID19_HYPOTHETICAL_PATHWAY,6,Down,0.010963515593299,0.333778141395993,FCN1
WP_11P112_COPY_NUMBER_VARIATION_SYNDROME,37,Up,0.012538910911099,0.368106598890121,ITGA3
WP_BARDETBIEDL_SYNDROME,65,Up,0.0152176463650296,0.431341562484633,""
WP_JAKSTAT_SIGNALING_IN_THE_REGULATION_OF_BETA_CELLS,27,Up,0.0167236556553723,0.458228164957202,""
WP_CHOLESTEROL_METABOLISM,50,Up,0.0183767391763091,0.487279987191165,"SQLE,MSMO1"
WP_DUAL_HIJACK_MODEL_OF_VIF_IN_HIV_INFECTION,8,Down,0.0192052998828098,0.493336140739676,""
WP_CREATINE_PATHWAY,2,Down,0.0200630199631067,0.494032802345496,""
WP_SPINA_BIFIDA,10,Down,0.0204344468123441,0.494032802345496,""
WP_CONTROL_OF_IMMUNE_TOLERANCE_BY_VASOACTIVE_INTESTINAL_PEPTIDE,4,Up,0.0215050401871597,0.500609426730917,""
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,50,Down,0.0221217856906691,0.500609426730917,NDUFA13
WP_OMEGA3_OMEGA6_FATTY_ACID_SYNTHESIS,12,Up,0.0225335143419026,0.500609426730917,FADS2
WP_ALSTROM_SYNDROME,26,Up,0.0232796816798724,0.503576272127766,""
WP_IRON_METABOLISM_IN_PLACENTA,10,Down,0.0241634496278761,0.509291169079849,""
WP_JOUBERT_SYNDROME,70,Up,0.025982080798547,0.533931760410142,RHEB
WP_QUERCETIN_AND_NFKB_AP1_INDUCED_APOPTOSIS,11,Down,0.0267946504499663,0.537200065118836,""
WP_EXERCISEINDUCED_CIRCADIAN_REGULATION,36,Up,0.0276488627070343,0.541127741551957,""
WP_TYROSINE_METABOLISM_AND_RELATED_DISORDERS,2,Up,0.0287512163266611,0.545061249502352,""
WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS,75,Up,0.0300589323377956,0.545061249502352,RGS14
WP_KENNEDY_PATHWAY_FROM_SPHINGOLIPIDS,12,Down,0.03032444784919,0.545061249502352,""
WP_CELL_CYCLE,108,Up,0.0305022110427107,0.545061249502352,""
WP_MITOCHONDRIAL_FATTY_ACID_SYNTHESIS_AND_RESPIRATION,11,Down,0.0329631936044021,0.554150336368748,""
WP_8P231_COPY_NUMBER_VARIATION_SYNDROME,32,Up,0.0329637684945683,0.554150336368748,""
WP_EXTRACELLULAR_VESICLES_IN_THE_CROSSTALK_OF_CARDIAC_CELLS,12,Up,0.033804928264007,0.554150336368748,""
WP_CHOLESTASIS,9,Up,0.033897055231219,0.554150336368748,""
