Set,NGenes,Direction,PValue,FDR,DEG.GENES
GOMF_NEUREGULIN_BINDING,2,Down,9.3483037017166e-08,0.000845969006060544,ITGA6
GOCC_CYTOSOLIC_RIBOSOME,111,Down,1.06364368650348e-07,0.000845969006060544,""
GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION,2,Up,1.40627100096333e-06,0.00559238820308092,""
GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_SIGNALING,2,Up,1.40627100096333e-06,0.00559238820308092,""
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT,52,Down,1.89299416296247e-06,0.0060223716300488,""
GOMF_FIBRONECTIN_BINDING,15,Up,3.27792448624493e-06,0.00869032413378302,"ITGA3,CTSL"
GOBP_CYTOPLASMIC_TRANSLATION,150,Down,8.22748775843092e-06,0.0186963782533372,""
HP_BLISTERING_BY_HISTOLOGICAL_LOCATION,2,Down,1.91722142849267e-05,0.0304972412630328,ITGA6
HP_HYPOPLASTIC_DERMOEPIDERMAL_HEMIDESMOSOMES,2,Down,1.91722142849267e-05,0.0304972412630328,ITGA6
HP_SUBEPIDERMAL_BLISTERING,2,Down,1.91722142849267e-05,0.0304972412630328,ITGA6
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,49,Up,2.12407602877794e-05,0.030716070354337,""
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,5,Up,4.29976317901505e-05,0.053966981805976,""
HP_SCLEROSIS_OF_SKULL_BASE,9,Down,4.71229412524289e-05,0.053966981805976,""
GOMF_KETOSTEROID_MONOOXYGENASE_ACTIVITY,3,Up,4.74971864766244e-05,0.053966981805976,""
GOBP_REGULATION_OF_CARDIAC_CONDUCTION,8,Up,5.4718953834102e-05,0.0580276265759374,""
GOBP_NAIL_DEVELOPMENT,2,Down,6.77084078979002e-05,0.0670114004472754,ITGA6
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION,8,Up,7.4201132089989e-05,0.0670114004472754,""
HP_APLASIA_OF_THE_BLADDER,3,Down,7.89226155554969e-05,0.0670114004472754,ITGA6
GOMF_ESTROGEN_RESPONSE_ELEMENT_BINDING,5,Up,8.3406661309438e-05,0.0670114004472754,""
GOBP_INTRACELLULAR_ZINC_ION_HOMEOSTASIS,23,Up,8.42539767992398e-05,0.0670114004472754,MT1H
GOBP_ELASTIN_CATABOLIC_PROCESS,2,Up,9.4868955959955e-05,0.0678846451165334,CTSL
GOMF_GALACTOSIDE_BINDING,3,Up,9.55769487962833e-05,0.0678846451165334,""
GOCC_ENDOLYSOSOME_LUMEN,5,Up,9.81547015578216e-05,0.0678846451165334,CTSL
GOBP_RESPONSE_TO_PROSTAGLANDIN_D,2,Up,0.000105205784650001,0.0697295173511484,""
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION,12,Down,0.000126799048207149,0.0786959949423468,""
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS,1,Up,0.000128628645784938,0.0786959949423468,""
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,42,Up,0.000172025452035285,0.0920214492661271,""
GOBP_INDOLE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,1,Down,0.000182735122816149,0.0920214492661271,""
GOBP_PRIMARY_AMINO_COMPOUND_BIOSYNTHETIC_PROCESS,1,Down,0.000182735122816149,0.0920214492661271,""
GOCC_NADH_DEHYDROGENASE_COMPLEX,42,Up,0.000183587367792125,0.0920214492661271,""
GOBP_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL,1,Up,0.000185118902151007,0.0920214492661271,""
GOBP_PURKINJE_MYOCYTE_TO_VENTRICULAR_CARDIAC_MUSCLE_CELL_COMMUNICATION,1,Up,0.000185118902151007,0.0920214492661271,""
GOMF_NADH_DEHYDROGENASE_UBIQUINONE_ACTIVITY,34,Up,0.000235490227995722,0.11058203217961,""
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,45,Up,0.00024288729101468,0.11058203217961,IFITM2
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,11,Down,0.000243312449002725,0.11058203217961,""
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,79,Up,0.000281933920263269,0.124575635267439,""
GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT,27,Up,0.000301004212278712,0.129407405532905,""
GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND,14,Up,0.000331434196787149,0.13874009916561,MT1H
HP_APLASIA_CUTIS_CONGENITA_ON_TRUNK_OR_LIMBS,3,Down,0.000413525230268079,0.168665277894214,ITGA6
GOMF_INSULIN_LIKE_GROWTH_FACTOR_BINDING,8,Down,0.000432842197895296,0.171882507646309,ITGA6
GOBP_ELECTRON_TRANSPORT_CHAIN,105,Up,0.000443024002860292,0.171882507646309,""
GOMF_ESTRADIOL_17_BETA_DEHYDROGENASE_NAD_P_ACTIVITY,11,Up,0.00045506279463291,0.172349616052993,""
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,64,Up,0.000477202867152256,0.176463632723075,""
GOCC_RESPIRASOME,81,Up,0.000494211410163202,0.176463632723075,""
GOBP_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,8,Up,0.000499205599581215,0.176463632723075,""
GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT,42,Down,0.000510642324353268,0.176582335945379,""
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION,28,Down,0.000578723038740065,0.195866965473154,""
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY,32,Up,0.000620882742952216,0.205757954002935,ITGA3
GOBP_MAINTENANCE_OF_POSTSYNAPTIC_SPECIALIZATION_STRUCTURE,5,Up,0.000640474504134889,0.207918937495381,SYNGAP1
GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,121,Up,0.000693265343015485,0.219828003772464,""
