Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
REACTOME_INNATE_IMMUNE_SYSTEM,912,12,2.75843077370768e-06,0.00478036053083541,"FOLR3,PADI2,CD93,SVIP,HSPA1B,DEFB1,TNFAIP6,ATP6V1B2,FCN1,ARPC1B,SYNGR1,ATP6V0D2",12,54,0.222222222222222
REACTOME_NEUTROPHIL_DEGRANULATION,442,8,1.65091460295078e-05,0.0143051750345685,"FOLR3,PADI2,CD93,SVIP,HSPA1B,TNFAIP6,FCN1,SYNGR1",8,54,0.148148148148148
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,52,3,0.000328207802588756,0.177879803392183,"RHEB,ATP6V1B2,ATP6V0D2",3,54,0.0555555555555556
REACTOME_INTERFERON_SIGNALING,244,5,0.000410570809906943,0.177879803392183,"HLA-DRB5,HSPA1B,IFITM2,HLA-DQA2,GBP3",5,54,0.0925925925925926
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,151,4,0.000622379268945454,0.215716654616494,"RPL36A,RHEB,ATP6V1B2,ATP6V0D2",4,54,0.0740740740740741
REACTOME_SIGNALING_BY_GPCR,448,6,0.00100819968498956,0.29120167568115,"RGS14,MGLL,CCL4,ADGRE1,CCL4L2,CCL3",6,54,0.111111111111111
REACTOME_PD_1_SIGNALING,21,2,0.00132994937313765,0.319416474957162,"HLA-DRB5,HLA-DQA2",2,54,0.037037037037037
REACTOME_INTERFERON_GAMMA_SIGNALING,90,3,0.00162817253331358,0.319416474957162,"HLA-DRB5,HLA-DQA2,GBP3",3,54,0.0555555555555556
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,698,7,0.00202079512484811,0.319416474957162,"HLA-DRB5,HSPA1B,IFITM2,CCL4,HLA-DQA2,GBP3,CCL3",7,54,0.12962962962963
REACTOME_INSULIN_RECEPTOR_RECYCLING,26,2,0.00204132312257687,0.319416474957162,"ATP6V1B2,ATP6V0D2",2,54,0.037037037037037
REACTOME_CHOLESTEROL_BIOSYNTHESIS,27,2,0.00220099168657438,0.319416474957162,"SQLE,MSMO1",2,54,0.037037037037037
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,28,2,0.00236638880839982,0.319416474957162,"ATP6V1B2,ATP6V0D2",2,54,0.037037037037037
REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE,1,1,0.00258039852821712,0.319416474957162,FCN1,1,54,0.0185185185185185
REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,1,1,0.00258039852821712,0.319416474957162,FCN1,1,54,0.0185185185185185
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,31,2,0.00289665692121002,0.334108776417944,"ATP6V1B2,ATP6V0D2",2,54,0.037037037037037
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,32,2,0.00308467421966942,0.334108776417944,"HLA-DRB5,HLA-DQA2",2,54,0.037037037037037
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,41,2,0.00502456913573889,0.51221048895503,"NR4A1,ESR1",2,54,0.037037037037037
REACTOME_INTERLEUKIN_10_SIGNALING,44,2,0.005768074123949,0.545028310367673,"CCL4,CCL3",2,54,0.037037037037037
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,452,5,0.00609782395271305,0.545028310367673,"BCAR1,ATP6V1B2,ITGA3,ATP6V0D2,ESR1",5,54,0.0925925925925926
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,46,2,0.00628999781151382,0.545028310367673,"CCL4,CCL3",2,54,0.037037037037037
REACTOME_IRON_UPTAKE_AND_TRANSPORT,53,2,0.00827865776355126,0.683186376392111,"ATP6V1B2,ATP6V0D2",2,54,0.037037037037037
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,708,6,0.00954855949215883,0.712779174247217,"HSPA1B,RPL36A,RHEB,ATP6V1B2,ATP6V0D2,MT1H",6,54,0.111111111111111
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE,4,1,0.010282446252845,0.712779174247217,CSPG4,1,54,0.0185185185185185
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD,4,1,0.010282446252845,0.712779174247217,CSPG4,1,54,0.0185185185185185
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS,4,1,0.010282446252845,0.712779174247217,CSPG4,1,54,0.0185185185185185
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,63,2,0.0115420177309229,0.769319874141899,"ATP6V1B2,ATP6V0D2",2,54,0.037037037037037
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG,5,1,0.0128368002127148,0.775746625960956,MGLL,1,54,0.0185185185185185
REACTOME_BETA_DEFENSINS,5,1,0.0128368002127148,0.775746625960956,DEFB1,1,54,0.0185185185185185
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,67,2,0.0129813341909219,0.775746625960956,"HLA-DRB5,HLA-DQA2",2,54,0.037037037037037
REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,6,1,0.0153846834355666,0.807928981631424,MGLL,1,54,0.0185185185185185
REACTOME_DEFENSINS,6,1,0.0153846834355666,0.807928981631424,DEFB1,1,54,0.0185185185185185
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION,6,1,0.0153846834355666,0.807928981631424,ESR1,1,54,0.0185185185185185
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING,6,1,0.0153846834355666,0.807928981631424,ESR1,1,54,0.0185185185185185
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,207,3,0.0163458990577886,0.833160090210224,"RGS14,CCL4,CCL4L2",3,54,0.0555555555555556
REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS,7,1,0.0179261120046831,0.839620327138264,CSPG4,1,54,0.0185185185185185
REACTOME_LINOLEIC_ACID_LA_METABOLISM,7,1,0.0179261120046831,0.839620327138264,FADS2,1,54,0.0185185185185185
REACTOME_NEUROTRANSMITTER_CLEARANCE,7,1,0.0179261120046831,0.839620327138264,ALDH2,1,54,0.0185185185185185
REACTOME_ETHANOL_OXIDATION,8,1,0.0204611019641356,0.886477242596177,ALDH2,1,54,0.0185185185185185
REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT,8,1,0.0204611019641356,0.886477242596177,WFDC2,1,54,0.0185185185185185
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS,8,1,0.0204611019641356,0.886477242596177,ESR1,1,54,0.0185185185185185
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,87,2,0.0212571315027311,0.898502655956901,"NR4A1,ESR1",2,54,0.037037037037037
REACTOME_METALLOTHIONEINS_BIND_METALS,9,1,0.0229896693188819,0.910500579738872,MT1H,1,54,0.0185185185185185
REACTOME_SERINE_BIOSYNTHESIS,9,1,0.0229896693188819,0.910500579738872,PSAT1,1,54,0.0185185185185185
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,91,2,0.0231171526304157,0.910500579738872,"ALDH2,NDUFA13",2,54,0.037037037037037
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS,10,1,0.0255118300348568,0.945482461138989,NR4A1,1,54,0.0185185185185185
REACTOME_CS_DS_DEGRADATION,10,1,0.0255118300348568,0.945482461138989,CSPG4,1,54,0.0185185185185185
REACTOME_GPCR_LIGAND_BINDING,246,3,0.0256420517446812,0.945482461138989,"CCL4,ADGRE1,CCL3",3,54,0.0555555555555556
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,11,1,0.0280276000390702,0.991261854443035,FCN1,1,54,0.0185185185185185
REACTOME_RESPONSE_TO_METAL_IONS,11,1,0.0280276000390702,0.991261854443035,MT1H,1,54,0.0185185185185185
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM,12,1,0.0305369952196919,1,FADS2,1,54,0.0185185185185185
