,Set,NGenes,Direction,PValue,FDR
1,HALLMARK_INTERFERON_ALPHA_RESPONSE,91,Down,0.000298930559774311,0.0149465279887156
2,HALLMARK_INTERFERON_GAMMA_RESPONSE,175,Down,0.00171950298872731,0.0429875747181826
3,HALLMARK_OXIDATIVE_PHOSPHORYLATION,198,Down,0.00397758516485873,0.0662930860809789
4,HALLMARK_KRAS_SIGNALING_DN,49,Down,0.049322378175353,0.523151663308577
5,HALLMARK_DNA_REPAIR,143,Down,0.0523151663308577,0.523151663308577
6,HALLMARK_GLYCOLYSIS,140,Down,0.0928724753137622,0.673041826044437
7,HALLMARK_MYOGENESIS,93,Up,0.0942258556462211,0.673041826044437
8,HALLMARK_ESTROGEN_RESPONSE_LATE,107,Up,0.118594498979978,0.741215618624862
9,HALLMARK_ESTROGEN_RESPONSE_EARLY,109,Up,0.135322835398873,0.751793529993739
10,HALLMARK_XENOBIOTIC_METABOLISM,128,Down,0.165868505668038,0.757522357987677
11,HALLMARK_TNFA_SIGNALING_VIA_NFKB,168,Up,0.166654918757289,0.757522357987677
12,HALLMARK_MITOTIC_SPINDLE,186,Up,0.219768299786201,0.835512716958038
13,HALLMARK_G2M_CHECKPOINT,185,Up,0.231283158690411,0.835512716958038
14,HALLMARK_ANGIOGENESIS,19,Down,0.233943560748251,0.835512716958038
15,HALLMARK_SPERMATOGENESIS,62,Up,0.268145829948073,0.893819433160244
16,HALLMARK_IL6_JAK_STAT3_SIGNALING,67,Up,0.316605295957957,0.934443422018532
17,HALLMARK_UV_RESPONSE_DN,97,Up,0.317710763486301,0.934443422018532
18,HALLMARK_WNT_BETA_CATENIN_SIGNALING,29,Up,0.378399952450336,0.947009387943945
19,HALLMARK_HEME_METABOLISM,140,Up,0.382697390697818,0.947009387943945
20,HALLMARK_PANCREAS_BETA_CELLS,11,Up,0.396370698781636,0.947009387943945
21,HALLMARK_COMPLEMENT,139,Down,0.408382502576576,0.947009387943945
22,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,48,Down,0.416684130695336,0.947009387943945
23,HALLMARK_PI3K_AKT_MTOR_SIGNALING,87,Up,0.435886832309491,0.947580070238025
24,HALLMARK_KRAS_SIGNALING_UP,115,Up,0.486034271764417,0.988322404694984
25,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,104,Up,0.56449864979337,0.988322404694984
26,HALLMARK_FATTY_ACID_METABOLISM,128,Down,0.586435607932009,0.988322404694984
27,HALLMARK_APICAL_JUNCTION,104,Up,0.589717823007105,0.988322404694984
28,HALLMARK_HEDGEHOG_SIGNALING,16,Up,0.595417041762525,0.988322404694984
29,HALLMARK_MYC_TARGETS_V1,195,Up,0.613462443909341,0.988322404694984
30,HALLMARK_TGF_BETA_SIGNALING,44,Up,0.616256023195728,0.988322404694984
31,HALLMARK_APICAL_SURFACE,17,Up,0.623118367794769,0.988322404694984
32,HALLMARK_ANDROGEN_RESPONSE,80,Up,0.632526339004789,0.988322404694984
33,HALLMARK_APOPTOSIS,123,Up,0.654812384318354,0.992139976239931
34,HALLMARK_IL2_STAT5_SIGNALING,147,Up,0.738156458396808,0.999005263485683
35,HALLMARK_BILE_ACID_METABOLISM,69,Down,0.762620421170067,0.999005263485683
36,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,79,Up,0.768936682086833,0.999005263485683
37,HALLMARK_COAGULATION,69,Up,0.815938224102372,0.999005263485683
38,HALLMARK_HYPOXIA,131,Down,0.832265717105498,0.999005263485683
39,HALLMARK_CHOLESTEROL_HOMEOSTASIS,62,Up,0.859815248405877,0.999005263485683
40,HALLMARK_P53_PATHWAY,160,Down,0.869002378244546,0.999005263485683
41,HALLMARK_MYC_TARGETS_V2,56,Up,0.880517424122875,0.999005263485683
42,HALLMARK_E2F_TARGETS,198,Up,0.904927096010314,0.999005263485683
43,HALLMARK_INFLAMMATORY_RESPONSE,129,Down,0.913587213529404,0.999005263485683
44,HALLMARK_MTORC1_SIGNALING,182,Down,0.917547834956015,0.999005263485683
45,HALLMARK_UV_RESPONSE_UP,117,Down,0.924427520315136,0.999005263485683
46,HALLMARK_PEROXISOME,79,Down,0.925291474357773,0.999005263485683
47,HALLMARK_ALLOGRAFT_REJECTION,133,Down,0.978827462058707,0.999005263485683
48,HALLMARK_NOTCH_SIGNALING,24,Up,0.979265240357896,0.999005263485683
49,HALLMARK_PROTEIN_SECRETION,90,Down,0.994457824881939,0.999005263485683
50,HALLMARK_ADIPOGENESIS,171,Up,0.999005263485683,0.999005263485683
