Set,NGenes,Direction,PValue,FDR,DEG.GENES
GOBP_REGULATION_OF_T_CELL_COSTIMULATION,2,Up,4.16016152976082e-08,0.000663254552689768,LILRB2
GOBP_INTRACELLULAR_ZINC_ION_HOMEOSTASIS,24,Up,1.03432101890175e-06,0.00824509000217527,SLC39A8
GOBP_COLLAGEN_CATABOLIC_PROCESS,18,Up,2.24328817805139e-06,0.0119215811408911,MMP14
GOBP_HEAT_GENERATION,9,Down,1.98018128736586e-05,0.0527022701004405,""
GOBP_IRON_IMPORT_INTO_CELL,4,Up,2.04853900618261e-05,0.0527022701004405,SLC39A8
GOBP_RESPONSE_TO_OZONE,3,Down,2.53803737977606e-05,0.0527022701004405,""
GOMF_IMMUNE_RECEPTOR_ACTIVITY,68,Up,2.81415468361625e-05,0.0527022701004405,LILRB2
GOBP_FEVER_GENERATION,5,Down,3.09170441513015e-05,0.0527022701004405,""
GOBP_NEGATIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,2,Up,3.16320243456356e-05,0.0527022701004405,ARPIN
GOBP_FC_RECEPTOR_MEDIATED_INHIBITORY_SIGNALING_PATHWAY,4,Up,3.30566832468422e-05,0.0527022701004405,LILRB2
GOBP_RESPONSE_TO_ERYTHROPOIETIN,4,Up,5.94772012550576e-05,0.0862040926917622,""
GOBP_BONE_MARROW_DEVELOPMENT,7,Up,7.03187031158778e-05,0.09342425698137,""
GOMF_INHIBITORY_MHC_CLASS_I_RECEPTOR_ACTIVITY,5,Up,7.91970295533161e-05,0.0971260186283476,LILRB2
GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND,15,Up,0.000118785569285039,0.133508598760037,SLC39A8
GOBP_ADHESION_OF_SYMBIONT_TO_HOST_CELL,5,Up,0.000131490794026663,0.133508598760037,""
GOBP_REGULATION_OF_PRESYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,3,Down,0.000133985923612908,0.133508598760037,""
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,9,Up,0.000169851647729868,0.152726608350554,GRB10
GOCC_ENDOLYSOSOME_LUMEN,5,Up,0.000175790259436666,0.152726608350554,""
GOCC_MHC_CLASS_II_PROTEIN_COMPLEX,14,Up,0.000192373684988024,0.152726608350554,""
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,29,Up,0.000198995288869432,0.152726608350554,MMP14
GOBP_NEGATIVE_REGULATION_OF_MYOFIBROBLAST_DIFFERENTIATION,4,Up,0.000208434319030873,0.152726608350554,TSKU
GOMF_MHC_CLASS_IB_PROTEIN_BINDING,4,Up,0.000210749882939986,0.152726608350554,LILRB2
