Set,NGenes,Direction,PValue,FDR,DEG.GENES
WP_COVID19_ADVERSE_OUTCOME_PATHWAY,8,Down,2.20172772120533e-08,1.81422364227319e-05,"IL1B,IL6"
WP_POSTCOVID_NEUROINFLAMMATION,12,Down,9.53479858046712e-08,3.92833701515246e-05,"IL1B,IL6"
WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING,25,Down,2.32070571684941e-07,6.37420503561305e-05,"CXCL2,IL1B,IL6"
WP_MIRNA_ROLE_IN_IMMUNE_RESPONSE_IN_SEPSIS,34,Down,2.99915464255372e-06,0.000617825856366066,"NFKBIA,IL6"
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS,43,Down,6.1644232499344e-06,0.000787355212523266,"CXCL3,CXCL2,IL1B,CCL20,IL6"
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE,13,Down,6.61145465824305e-06,0.000787355212523266,"CXCL2,IL1B,IL6"
WP_PROSTAGLANDIN_SIGNALING,25,Down,6.68869719376561e-06,0.000787355212523266,"IL1B,IL6"
WP_ZINC_HOMEOSTASIS,24,Up,3.41177061855979e-05,0.00351412373711659,""
WP_SPINAL_CORD_INJURY,69,Down,7.96533926296792e-05,0.00729271061409508,"CXCL2,IL1B,EGR1,IL6"
WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY,13,Down,9.99777005973565e-05,0.00820203204773331,"IL1B,IL6"
WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS,8,Down,0.000109493146268284,0.00820203204773331,"CXCL2,IL1B"
WP_IMMUNE_INFILTRATION_IN_PANCREATIC_CANCER,16,Down,0.000149134658873298,0.0102405799092998,"IL1B,CCL20,IL6"
WP_CREATINE_PATHWAY,2,Down,0.000174195315335144,0.0110413030643199,GATM
WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES,21,Down,0.000202704281883285,0.0119140066103821,"NFKBIA,IL6"
WP_LDL_INFLUENCE_ON_CD14_AND_TLR4,18,Down,0.00021688118829579,0.0119140066103821,"IL1B,IL6"
WP_MACROPHAGESTIMULATING_PROTEIN_MSP_SIGNALING,80,Down,0.000232521728572167,0.0119748690214666,"CXCL2,IL1B,EGR1,IL6"
WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R,29,Down,0.000362943772393672,0.017592098144258,"NFKBIA,IL1B,IL6"
WP_BENZENE_METABOLISM,3,Up,0.000633258832492365,0.0289891821096505,""
WP_ALTERED_GLYCOSYLATION_OF_MUC1_IN_TUMOR_MICROENVIRONMENT,8,Down,0.000696640482496089,0.0299754340838878,"NFKBIA,IL6"
WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS,21,Up,0.000727559079706014,0.0299754340838878,SLC16A1
WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS,14,Down,0.000785775051932274,0.0308323163234378,IL6
WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION,26,Down,0.0009372174418622,0.0351030532770206,"NFKBIA,IL6"
WP_OREXIN_RECEPTOR_PATHWAY,120,Down,0.00128206706379563,0.0459314461116348,"CHML,CXCL2,IL1B,EGR1,IL6"
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION,19,Down,0.00161269881993842,0.0533667458717764,"NFKBIA,IL1B"
WP_GPCRS_CLASS_B_SECRETINLIKE,4,Down,0.00161913670727477,0.0533667458717764,""
WP_BURN_WOUND_HEALING,63,Down,0.00184163681633597,0.0583657206408017,"NFKBIZ,NFKBIA,IL1B,IL6,TNFAIP3"
WP_RAS_AND_BRADYKININ_PATHWAYS_IN_COVID19,12,Down,0.00220507935729898,0.0671155967018973,IL1B
WP_LUNG_PATHOLOGY_OF_COVID19,16,Down,0.00228062707239457,0.0671155967018973,"IL1B,IL6"
WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING,21,Down,0.00243700235191211,0.0692444806198474,"NFKBIA,CCL20"
WP_VITAMIN_B12_METABOLISM,25,Down,0.00287800558307137,0.079049220015027,"IL1B,IL6"
WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES,14,Up,0.00325099469209021,0.0864135363316881,""
WP_IL26_SIGNALING,33,Down,0.00352188272976328,0.0906884802914045,"NFKBIA,IL1B,CCL20,IL6"
WP_2Q112_COPY_NUMBER_VARIATION_SYNDROME,22,Down,0.00366731916003307,0.0909933874223017,"DUSP2,IL6"
WP_NEUROINFLAMMATION,10,Down,0.00386391573217081,0.0909933874223017,NFKBIA
WP_TRANSCRIPTIONAL_ACTIVATION_BY_NRF2_IN_RESPONSE_TO_PHYTOCHEMICALS,12,Up,0.0038650103880832,0.0909933874223017,""
WP_CATABOLISM_OF_SKELETAL_MUSCLE_IN_CACHEXIA,36,Down,0.00448074240374148,0.102559215018972,"NFKBIA,IL1B,IL6"
WP_LET7_INHIBITION_OF_ES_CELL_REPROGRAMMING,3,Down,0.00500775504592944,0.111524058320158,EGR1
WP_MAPK_AND_NFKB_SIGNALING_INHIBITED_BY_YERSINIA_YOPJ,12,Down,0.00546927982274637,0.118597015103763,NFKBIA
WP_ERBB_SIGNALING,68,Down,0.0058365340064878,0.123315487726819,""
WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY,16,Down,0.00631521694135364,0.124315527720657,"IL1B,IL6"
WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING,16,Down,0.00632452802564426,0.124315527720657,EGR1
WP_GLUCOCORTICOID_RECEPTOR_PATHWAY,49,Down,0.00633647107314028,0.124315527720657,"CCL20,PDE4B,TNFAIP3"
WP_FOLATE_METABOLISM,38,Down,0.00650851841754539,0.124721376187381,"IL1B,IL6"
WP_COPPER_HOMEOSTASIS,41,Up,0.00667111065286792,0.124931708590072,""
WP_NRF2ARE_REGULATION,20,Up,0.00704053322950023,0.128833448350243,YES1
WP_TLR4_SIGNALING_AND_TOLERANCE,27,Down,0.00719215852440677,0.128833448350243,"NFKBIA,IL6"
WP_GLP1_IN_PANCREATIC_ISLET_CELLS,2,Down,0.00819120088897623,0.13561120462166,IL6
WP_QUERCETIN_AND_NFKB_AP1_INDUCED_APOPTOSIS,11,Down,0.00823869564036689,0.13561120462166,NFKBIA
WP_MAPK_PATHWAY_IN_CONGENITAL_THYROID_CANCER,14,Down,0.00843190081986016,0.13561120462166,""
WP_COMPLEMENT_AND_COAGULATION_CASCADES,23,Up,0.00854811289851227,0.13561120462166,LMAN1
