Set,NGenes,Direction,PValue,FDR,DEG.GENES
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,90,Up,3.97556173269063e-20,6.77038163077214e-17,""
REACTOME_SELENOAMINO_ACID_METABOLISM,100,Up,6.74857426688288e-16,5.74641098825078e-13,""
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,98,Up,3.06297844212321e-15,1.73875076231194e-12,""
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,113,Up,2.15675625478146e-14,9.18238975473207e-12,""
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,110,Up,7.46875519575482e-14,2.54385801967409e-11,TRAM1
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,117,Up,2.41841090235274e-12,6.86425627784453e-10,""
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,36,Up,6.81812200551125e-12,1.65875168219795e-09,""
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,50,Up,3.0385996632619e-10,6.46841903316877e-08,""
REACTOME_INFLUENZA_INFECTION,153,Up,1.16152600208418e-09,2.19786531283262e-07,""
REACTOME_RECYCLING_PATHWAY_OF_L1,30,Down,3.99082500226446e-08,6.79637497885637e-06,"DPYSL2,RPS6KA3"
REACTOME_CHOLESTEROL_BIOSYNTHESIS,26,Down,8.29382863792756e-08,1.28403547003551e-05,"IDI1,MSMO1,CYP51A1"
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,18,Down,9.95444216279608e-08,1.41270125027014e-05,IQGAP2
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,33,Down,1.33367929500472e-07,1.74711987645618e-05,""
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,149,Up,9.12692097447049e-07,0.000111022474425166,SH3BP4
REACTOME_MAP2K_AND_MAPK_ACTIVATION,30,Down,1.21258618896394e-06,0.000137668951987039,""
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,51,Down,1.56280176259786e-06,0.00016634071260651,""
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,157,Up,4.10223320122857e-06,0.000410947243628956,"ROBO3,DAG1"
