Set,N,DE,P.DE,FDR,DEG.GENES
GOBP_MYELOID_LEUKOCYTE_MIGRATION,204,4,3.35016228702933e-05,0.377323678675105,"MMP14,ARHGEF5,FOLR2,ITGA1"
GOBP_NEGATIVE_REGULATION_OF_SIGNALING,1184,7,6.09983386900933e-05,0.377323678675105,"LILRB2,MMP14,TSKU,SLC39A8,PRR5L,GRB10,ITGA1"
GOBP_CELL_ADHESION,1216,7,7.22713124652851e-05,0.377323678675105,"LILRB2,MMP14,SIRPB1,LIMS2,SLC39A8,FOLR2,ITGA1"
GOBP_REGULATION_OF_TRANSPORT,1278,7,9.90168643555315e-05,0.377323678675105,"CLIC2,LILRB2,SIRPB1,SYNE1,ARHGEF5,PRR5L,GRB10"
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,572,5,0.000143975835940148,0.377323678675105,"LILRB2,GPD1,ARHGEF5,PRR5L,ITGA1"
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,955,6,0.000168908201728879,0.377323678675105,"LILRB2,GPD1,ARHGEF5,PRR5L,GRB10,ITGA1"
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,1408,7,0.000181860570077682,0.377323678675105,"MMP14,TSKU,SLC39A8,PRR5L,SERPINB9,GRB10,ITGA1"
GOBP_CELL_MOTILITY,1415,7,0.000187571579531526,0.377323678675105,"MMP14,ARHGEF5,ARPIN,PRR5L,GRB10,FOLR2,ITGA1"
GOBP_LOCOMOTION,1006,6,0.000224328387288472,0.401124081848153,"MMP14,ARHGEF5,ARPIN,PRR5L,FOLR2,ITGA1"
GOBP_LEUKOCYTE_MIGRATION,343,4,0.000249434659097019,0.401415196884832,"MMP14,ARHGEF5,FOLR2,ITGA1"
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION,38,2,0.000563483647679824,0.79516597498237,"LILRB2,ITGA1"
GOBP_CELL_CELL_ADHESION,777,5,0.000592928086732644,0.79516597498237,"LILRB2,SIRPB1,LIMS2,SLC39A8,ITGA1"
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS,42,2,0.000688593686103393,0.803867715319302,"MMP14,TSKU"
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT,43,2,0.000721782136880991,0.803867715319302,"CLIC2,LILRB2"
GOBP_MONONUCLEAR_CELL_MIGRATION,199,3,0.000786741161368498,0.803867715319302,"MMP14,ARHGEF5,FOLR2"
GOBP_LEUKOCYTE_CHEMOTAXIS,205,3,0.000857406155457089,0.803867715319302,"ARHGEF5,FOLR2,ITGA1"
