Set,NGenes,Direction,PValue,FDR,DEG.GENES
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,15,Up,5.92708675889704e-13,4.88391948933116e-10,"MSMO1,MVK,FDFT1"
WP_CHOLESTEROL_SYNTHESIS_DISORDERS,17,Up,4.12886520416741e-12,1.70109246411697e-09,"MSMO1,MVK,FDFT1"
WP_ENTEROCYTE_CHOLESTEROL_METABOLISM,28,Up,1.93980962699669e-09,5.3280104421509e-07,"MSMO1,MVK,FDFT1"
WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,12,Up,5.42878243451201e-09,1.11832918150947e-06,"MVK,FDFT1"
WP_MEVALONATE_PATHWAY,7,Up,1.3582742788229e-07,2.23843601150014e-05,MVK
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS,43,Down,8.2780069577788e-07,0.000112343929918374,CCL23
WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING,24,Down,9.54378045423078e-07,0.000112343929918374,"NFKB2,ICAM1"
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS,42,Up,2.59657408173551e-05,0.00267447130418758,"FADS2,MSMO1,MVK,FDFT1"
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY_IN_HEPATOCYTES,68,Up,5.36048281680266e-05,0.00490781982338377,"FADS2,ERG28,MSMO1,MVK,FDFT1"
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,86,Down,7.84909806214311e-05,0.00646765680320593,""
WP_VITAMIN_B12_METABOLISM,24,Down,0.00010670008101572,0.00799280606881393,"SOD2,NFKB2,ICAM1"
WP_MIRNA_ROLE_IN_IMMUNE_RESPONSE_IN_SEPSIS,33,Down,0.000120175794697039,0.00825207123586333,"NFKB2,ICAM1"
WP_CHOLESTEROL_BIOSYNTHESIS_WITH_SKELETAL_DYSPLASIAS,7,Up,0.000258252180911079,0.0153869894080594,""
WP_COVID19_ADVERSE_OUTCOME_PATHWAY,7,Down,0.00026142943169033,0.0153869894080594,""
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE,5,Up,0.000418353568691338,0.0220045323221172,""
WP_CREATINE_PATHWAY,2,Down,0.00042727247227412,0.0220045323221172,GATM
