Set,NGenes,Direction,PValue,FDR,DEG.GENES
GOMF_CHEMOKINE_ACTIVITY,25,Down,5.43851246440138e-08,0.000867062042199512,CCL23
GOBP_STEROL_BIOSYNTHETIC_PROCESS,49,Up,1.67375371226132e-07,0.00133423277172911,"ERG28,MSMO1,MVK,FDFT1"
GOBP_ISOPENTENYL_DIPHOSPHATE_BIOSYNTHETIC_PROCESS,4,Up,1.05679747229398e-06,0.00561617403359433,MVK
GOBP_REGULATION_OF_T_CELL_COSTIMULATION,2,Down,2.25107932234241e-06,0.00897223940902626,"LILRB2,LILRB4"
GOBP_RESPONSE_TO_CHEMOKINE,51,Down,9.27185046429717e-06,0.0295642223904579,"ZC3H12A,PADI2,CCR1,CCL23"
GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING,10,Down,1.32807574885203e-05,0.0352891861065799,""
HP_DECREASED_CORNEAL_SENSATION,2,Up,1.82785210940527e-05,0.0416306374003546,FGF10
HP_TARSAL_SYNOSTOSIS,12,Up,2.37207582292507e-05,0.047272506056118,"NALCN,TNNI2"
GOBP_EOSINOPHIL_MIGRATION,16,Down,3.40795515306371e-05,0.0603700322281052,CCL23
GOBP_POSITIVE_REGULATION_OF_CILIUM_MOVEMENT,2,Up,5.12114048390525e-05,0.0690009720213882,DEFB1
GOMF_PROTEIN_ARGININE_DEIMINASE_ACTIVITY,1,Down,5.15225401085296e-05,0.0690009720213882,PADI2
GOBP_T_HELPER_17_CELL_DIFFERENTIATION,24,Down,5.81720921402003e-05,0.0690009720213882,ZC3H12A
HP_SYNOSTOSIS_INVOLVING_BONES_OF_THE_FEET,14,Up,5.84073312880704e-05,0.0690009720213882,"NALCN,TNNI2"
GOMF_CHEMOKINE_RECEPTOR_BINDING,32,Down,6.98084673272619e-05,0.0690009720213882,"DEFB1,CCL23"
GOBP_GRANULOCYTE_CHEMOTAXIS,82,Down,7.18501531292231e-05,0.0690009720213882,"CCL23,TNFAIP6"
HP_CHIN_WITH_H_SHAPED_CREASE,1,Up,7.8909003598342e-05,0.0690009720213882,NALCN
HP_PURSED_LIPS,1,Up,7.8909003598342e-05,0.0690009720213882,NALCN
GOBP_RESPONSE_TO_CORTICOTROPIN_RELEASING_HORMONE,3,Down,8.39748025057921e-05,0.0690009720213882,""
GOBP_FC_RECEPTOR_MEDIATED_INHIBITORY_SIGNALING_PATHWAY,4,Down,9.28968449275648e-05,0.0690009720213882,"LILRB2,LILRB4"
GOBP_IRON_IMPORT_INTO_CELL,4,Down,9.62637331204737e-05,0.0690009720213882,SLC39A8
GOBP_LACRIMAL_GLAND_DEVELOPMENT,1,Up,0.000106605424410086,0.0690009720213882,FGF10
GOBP_MAMMARY_GLAND_FORMATION,1,Up,0.000106605424410086,0.0690009720213882,FGF10
GOMF_TYPE_2_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING,1,Up,0.000106605424410086,0.0690009720213882,FGF10
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_PHENOTYPIC_SWITCHING,2,Down,0.000109473848960452,0.0690009720213882,SOD2
GOBP_INDOLE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,7,Down,0.000110370709943918,0.0690009720213882,""
HP_VACUOLATED_LYMPHOCYTES,11,Up,0.00011868551765601,0.0690009720213882,""
GOMF_CCR1_CHEMOKINE_RECEPTOR_BINDING,5,Down,0.0001189333133596,0.0690009720213882,CCL23
HP_SYNOSTOSIS_OF_CARPALS_TARSALS,18,Up,0.000121183416960351,0.0690009720213882,"NALCN,TNNI2"
HP_ROUND_EAR,4,Up,0.000128186101402911,0.0704714142988488,"NALCN,TNNI2"
GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,85,Down,0.000133275229638778,0.0708268995377012,"ZC3H12A,ICAM1"
GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION,17,Down,0.000143277941265531,0.0721294593114903,ZC3H12A
GOBP_REGULATION_OF_MIRNA_CATABOLIC_PROCESS,7,Down,0.000144774678414834,0.0721294593114903,ZC3H12A
