Set,NGenes,Direction,PValue,FDR,DEG.GENES
HALLMARK_INTERFERON_ALPHA_RESPONSE,93,Down,0.00888667417999752,0.385899061640734,""
HALLMARK_CHOLESTEROL_HOMEOSTASIS,63,Down,0.0154359624656294,0.385899061640734,""
HALLMARK_PEROXISOME,79,Down,0.0337588912607556,0.422547062473234,""
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,85,Up,0.0338037649978587,0.422547062473234,MMP14
HALLMARK_TNFA_SIGNALING_VIA_NFKB,171,Down,0.046207362007275,0.46207362007275,""
HALLMARK_ALLOGRAFT_REJECTION,138,Up,0.0718389027917509,0.555182693324961,""
HALLMARK_INFLAMMATORY_RESPONSE,140,Up,0.0777255770654945,0.555182693324961,MMP14
HALLMARK_ESTROGEN_RESPONSE_EARLY,113,Up,0.0974736177694906,0.609210111059316,TSKU
HALLMARK_IL6_JAK_STAT3_SIGNALING,70,Up,0.132742485241539,0.735517473870006,""
HALLMARK_FATTY_ACID_METABOLISM,129,Down,0.157634136149432,0.735517473870006,GPD1
HALLMARK_UV_RESPONSE_UP,117,Up,0.173930754079074,0.735517473870006,MMP14
HALLMARK_BILE_ACID_METABOLISM,72,Down,0.176524193728801,0.735517473870006,""
HALLMARK_DNA_REPAIR,142,Up,0.199805482987647,0.760328331746083,""
HALLMARK_E2F_TARGETS,171,Up,0.222281445922854,0.760328331746083,""
HALLMARK_ADIPOGENESIS,172,Down,0.235202575376934,0.760328331746083,""
HALLMARK_INTERFERON_GAMMA_RESPONSE,181,Up,0.243305066158747,0.760328331746083,""
HALLMARK_HEME_METABOLISM,143,Up,0.270934278847335,0.794070963466578,CLIC2
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,48,Up,0.353532493710201,0.794070963466578,""
HALLMARK_KRAS_SIGNALING_DN,53,Up,0.366890938721596,0.794070963466578,""
HALLMARK_PI3K_AKT_MTOR_SIGNALING,86,Down,0.374341218877689,0.794070963466578,""
HALLMARK_MYC_TARGETS_V2,55,Up,0.394081890801417,0.794070963466578,""
HALLMARK_COMPLEMENT,145,Up,0.39553849057961,0.794070963466578,MMP14
HALLMARK_TGF_BETA_SIGNALING,46,Up,0.404760281397882,0.794070963466578,""
HALLMARK_XENOBIOTIC_METABOLISM,131,Up,0.417438794087503,0.794070963466578,""
HALLMARK_GLYCOLYSIS,140,Up,0.422038221244324,0.794070963466578,""
HALLMARK_OXIDATIVE_PHOSPHORYLATION,198,Up,0.433101277597068,0.794070963466578,""
HALLMARK_P53_PATHWAY,163,Up,0.480156564507096,0.794070963466578,""
HALLMARK_MITOTIC_SPINDLE,175,Up,0.489493186165181,0.794070963466578,""
HALLMARK_IL2_STAT5_SIGNALING,147,Up,0.529260332745383,0.794070963466578,SLC39A8
HALLMARK_MTORC1_SIGNALING,181,Down,0.542053176917352,0.794070963466578,""
HALLMARK_APICAL_JUNCTION,106,Up,0.550052193481324,0.794070963466578,""
HALLMARK_MYOGENESIS,93,Down,0.559752895274716,0.794070963466578,""
HALLMARK_ANGIOGENESIS,19,Up,0.564533763861093,0.794070963466578,""
HALLMARK_WNT_BETA_CATENIN_SIGNALING,29,Up,0.593930446324904,0.794070963466578,""
HALLMARK_HYPOXIA,138,Up,0.597444107326922,0.794070963466578,""
HALLMARK_G2M_CHECKPOINT,160,Down,0.607177364394142,0.794070963466578,""
HALLMARK_COAGULATION,71,Up,0.628699942356552,0.794070963466578,MMP14
HALLMARK_PANCREAS_BETA_CELLS,12,Up,0.638348822486706,0.794070963466578,""
HALLMARK_PROTEIN_SECRETION,90,Up,0.647926434385131,0.794070963466578,""
HALLMARK_HEDGEHOG_SIGNALING,17,Down,0.655881519270683,0.794070963466578,""
HALLMARK_UV_RESPONSE_DN,101,Up,0.65813235422709,0.794070963466578,SYNE1
HALLMARK_NOTCH_SIGNALING,25,Down,0.667019609311925,0.794070963466578,""
HALLMARK_APICAL_SURFACE,20,Up,0.684707564085096,0.796171586145461,""
HALLMARK_ESTROGEN_RESPONSE_LATE,106,Up,0.716954297096709,0.814720792155351,""
HALLMARK_APOPTOSIS,125,Up,0.75315190421961,0.8368354491329,""
HALLMARK_SPERMATOGENESIS,58,Down,0.789733676172322,0.858406169752524,""
HALLMARK_ANDROGEN_RESPONSE,84,Down,0.857676778365887,0.912422104644561,""
HALLMARK_MYC_TARGETS_V1,191,Up,0.908156387697363,0.945996237184753,""
HALLMARK_KRAS_SIGNALING_UP,124,Up,0.928560253242556,0.947510462492404,""
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,104,Down,0.998456489575052,0.998456489575052,""
