Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,91,8,3.0563721719954e-07,0.000530280571841202,"C3,SPP1,WFS1,SDC2,MELTF,FBN1,APOE,IL6",8,155,0.0516129032258065
REACTOME_VISUAL_PHOTOTRANSDUCTION,70,7,7.11318854119854e-07,0.000617069105948974,"LDLR,AKR1C1,SLC24A1,SDC2,PDE6G,APOE,PRKCA",7,155,0.0451612903225806
REACTOME_SENSORY_PERCEPTION,195,10,1.53394488718824e-06,0.000887131459757197,"LDLR,RIPOR2,AKR1C1,SLC24A1,SCN9A,SDC2,PDE6G,APOE,CAPZA2,PRKCA",10,155,0.0645161290322581
REACTOME_SIGNALING_BY_GPCR,467,14,7.40006134556159e-06,0.00320977660863734,"C3,CCR2,PIK3R6,CRH,CXCL3,CCL23,GNG12,PRKCB,CCR5,PTGER4,RPS6KA3,ITSN1,RHOB,PRKCA",14,155,0.0903225806451613
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,241,10,1.00722752203017e-05,0.00349507950144468,"CAPN11,SPP1,MMP9,SDC2,CAPN2,DAG1,PLEC,FBN1,ITGAM,PRKCA",10,155,0.0645161290322581
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,35,4,0.000113164814304866,0.0327234921364903,"LDLR,AKR1C1,SDC2,APOE",4,155,0.0258064516129032
REACTOME_NEURONAL_SYSTEM,283,9,0.000215740365279633,0.0481543065757865,"NRGN,KCNAB1,CHRNE,GNG12,PRKCB,EPB41,PPFIBP1,RPS6KA3,PRKCA",9,155,0.0580645161290323
REACTOME_HEMOSTASIS,499,12,0.000270209070131874,0.0481543065757865,"PIK3R6,YES1,S100A10,A1BG,GNG12,SDC2,TAGLN2,PRKCB,ITGAM,CAPZA2,RHOB,PRKCA",12,155,0.0774193548387097
REACTOME_INTERLEUKIN_10_SIGNALING,44,4,0.000279024088544525,0.0481543065757865,"CCR2,CCR5,IL6,IL1B",4,155,0.0258064516129032
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,502,12,0.000285294355827956,0.0481543065757865,"ROBO3,MMP9,YES1,SCN9A,DPYSL2,SDC2,DAG1,RPS6KA3,ITSN1,RHOB,CYP51A1,PRKCA",12,155,0.0774193548387097
REACTOME_DISINHIBITION_OF_SNARE_FORMATION,4,2,0.000305301079154842,0.0481543065757865,"PRKCB,PRKCA",2,155,0.0129032258064516
REACTOME_CHYLOMICRON_CLEARANCE,5,2,0.000506429979498538,0.0732213345358303,"LDLR,APOE",2,155,0.0129032258064516
REACTOME_GPCR_LIGAND_BINDING,261,8,0.000617482839601561,0.0745652130929501,"C3,CCR2,CRH,CXCL3,CCL23,GNG12,CCR5,PTGER4",8,155,0.0516129032258065
REACTOME_CA2_PATHWAY,55,4,0.000659354534926547,0.0745652130929501,"GNG12,TCF7L1,PDE6G,PRKCA",4,155,0.0258064516129032
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,146,6,0.000664867155903022,0.0745652130929501,"NRGN,CHRNE,GNG12,PRKCB,RPS6KA3,PRKCA",6,155,0.0387096774193548
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,25,3,0.000746569169076109,0.0745652130929501,"SLC24A1,PDE6G,PRKCA",3,155,0.0193548387096774
