,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,18,Up,1.49929743639246e-58,2.29542437511686e-55
2,REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,6,Up,5.87867022460287e-50,4.50012205693349e-47
3,REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,6,Up,1.92148190962497e-44,9.80596267878611e-42
4,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,8,Up,1.40954532673007e-40,5.39503473805936e-38
5,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,6,Up,5.84384892358028e-36,1.78938654040028e-33
6,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,9,Up,1.14467235854155e-29,2.92082230154519e-27
7,REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,40,Up,6.37964415990836e-23,1.39531931554567e-20
8,REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,16,Up,8.07009337855477e-21,1.54441412032092e-18
9,REACTOME_HSF1_ACTIVATION,24,Up,1.23148216430428e-19,2.09488799283316e-17
10,REACTOME_NEUTROPHIL_DEGRANULATION,434,Up,1.70391273121499e-19,2.60869039149014e-17
11,REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,17,Up,2.15883891958818e-19,3.00471125989956e-17
12,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,16,Up,5.24611154153898e-19,6.69316397508014e-17
13,REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,36,Up,7.92718086337297e-19,9.33577992448002e-17
14,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,12,Up,1.17497373186616e-18,1.28491770249078e-16
15,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,29,Up,3.00358507255443e-18,3.06565916405388e-16
16,REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA,7,Up,8.5504605611829e-18,8.18172194948189e-16
17,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,2.00027349470348e-17,1.80142277670061e-15
