,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,6,Up,9.71545640908564e-72,1.48743637623101e-68
2,REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,6,Up,2.67877407881605e-53,2.05060155733368e-50
3,REACTOME_SYNTHESIS_OF_LIPOXINS_LX,5,Up,5.22186680383752e-39,2.66489269222508e-36
4,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,1.95169582686157e-34,7.47011577731264e-32
5,REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,6,Up,2.0883560866982e-32,6.3945463374699e-30
6,REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,4,Up,3.7116376094786e-19,7.10314647513966e-17
7,REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,13,Up,1.04532511185256e-14,1.45490249658752e-12
8,REACTOME_COMPLEMENT_CASCADE,35,Up,1.16101853328661e-13,1.48126614538484e-11
9,REACTOME_PREGNENOLONE_BIOSYNTHESIS,10,Up,2.3281833410359e-13,2.74188361163536e-11
10,REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,16,Up,6.98728253938072e-12,7.64109254842277e-10
11,REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,25,Up,9.7628423572527e-12,9.96460776596926e-10
12,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,8,Up,3.22114982602331e-10,3.08223773977605e-08
13,REACTOME_GAP_JUNCTION_DEGRADATION,11,Up,1.45196566531557e-08,1.16997864926218e-06
14,REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,25,Up,2.89968762579505e-08,2.11401035956772e-06
15,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,22,Up,3.29764916523196e-08,2.2948640327137e-06
16,REACTOME_SMOOTH_MUSCLE_CONTRACTION,31,Up,1.1823238603453e-07,7.87016447908111e-06
17,REACTOME_RHO_GTPASES_ACTIVATE_PAKS,21,Up,3.90874283702511e-07,2.39371411339418e-05
18,REACTOME_SIGNALING_BY_ACTIVIN,12,Up,9.27503221960782e-07,5.25928678822947e-05
19,REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,19,Up,4.26742419859904e-06,2.25290567174315e-04
20,REACTOME_GLUCONEOGENESIS,26,Up,5.99609632643878e-06,2.96129789541219e-04
21,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,17,Up,6.67165017433994e-06,3.19196763028577e-04
22,REACTOME_METABOLISM_OF_STEROID_HORMONES,23,Up,6.9899042119862e-06,3.2428919238033e-04
23,REACTOME_EPH_EPHRIN_SIGNALING,83,Up,8.51124763452124e-06,3.72306289384343e-04
24,REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,40,Up,1.02685039834018e-05,4.36696655516337e-04
25,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,105,Up,1.72770992439847e-05,7.03718982171319e-04
26,REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,4,Up,1.74665717325344e-05,7.03718982171319e-04
27,REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS,7,Up,3.05812952460565e-05,0.00110922969471961
28,REACTOME_SODIUM_CALCIUM_EXCHANGERS,7,Up,3.05812952460565e-05,0.00110922969471961
29,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE,7,Up,3.05812952460565e-05,0.00110922969471961
30,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,7,Up,3.05812952460565e-05,0.00110922969471961
31,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,38,Up,3.35417377207226e-05,0.00114116445445392
32,REACTOME_PROTEIN_METHYLATION,16,Up,5.44736248101661e-05,0.00181302433879053
33,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,20,Up,6.71948408001565e-05,0.00209949594418448
34,REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,20,Up,6.71948408001565e-05,0.00209949594418448
35,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,8,Up,9.9746680352921e-05,0.00299435622784945
36,REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB,8,Up,1.0823935137182e-04,0.00318681628750493
37,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,9,Up,1.23090044467066e-04,0.00355567656752978
38,REACTOME_ARACHIDONIC_ACID_METABOLISM,41,Up,1.53019341943233e-04,0.00433838171324242
