,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CREB_PHOSPHORYLATION,3,Up,2.83815475598475e-14,4.34521493141265e-11
2,REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION,5,Up,7.96130955212141e-11,6.09438246214894e-08
3,REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7,11,Up,4.73383172089409e-09,2.41583212156295e-06
4,REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS,8,Up,7.39299224054392e-08,2.82966778006818e-05
5,REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,11,Up,3.0688017077997e-07,9.39667082928267e-05
6,REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,21,Up,5.14152507769414e-07,1.31194581565829e-04
7,REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,25,Up,8.12962355742553e-07,1.77806480948835e-04
8,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON,16,Up,1.18978209595233e-06,2.27694548612877e-04
9,REACTOME_ANTIMICROBIAL_PEPTIDES,28,Up,1.46762689754802e-06,2.49659642238447e-04
10,REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,16,Up,3.90921806467388e-06,5.98501285701572e-04
11,REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING,8,Up,7.23759697958531e-06,9.81926132342962e-04
12,REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE,6,Up,7.69635113528121e-06,9.81926132342962e-04
13,REACTOME_INTERLEUKIN_1_PROCESSING,8,Up,1.39417944340751e-05,0.00164191440604377
14,REACTOME_SIGNALING_BY_VEGF,99,Up,1.88714718947744e-05,0.00202482633841444
15,REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,10,Up,1.98382724207816e-05,0.00202482633841444
16,REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,13,Up,2.19023928159994e-05,0.00209578521258095
