,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,12,Up,2.05646060971842e-88,3.1484411934789e-85
2,REACTOME_VLDL_ASSEMBLY,5,Up,1.3156566036692e-54,1.00713513010877e-51
3,REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,6,Up,8.11985357952975e-54,4.14383194342002e-51
4,REACTOME_VLDL_CLEARANCE,6,Up,3.61268513291053e-45,1.3827552346215e-42
5,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,9,Up,7.1598991936643e-43,2.19236113310001e-40
6,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,29,Up,1.63585290092501e-41,4.17415131886032e-39
7,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,6,Up,4.49218006450773e-38,9.82503954108763e-36
8,REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING,3,Up,1.43663410241522e-27,2.74935851349713e-25
9,REACTOME_METABOLISM_OF_COFACTORS,18,Up,4.0991650113954e-20,6.97313514716263e-18
10,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,7,Up,3.3632410059176e-19,5.14912198005984e-17
11,REACTOME_PREGNENOLONE_BIOSYNTHESIS,10,Up,3.79273338551036e-19,5.27879528474214e-17
12,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,2.04165243305462e-18,2.60480822917218e-16
13,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,32,Up,3.51683235177856e-18,4.14174640813306e-16
14,REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,18,Up,2.12115493762964e-15,2.31963443536499e-13
15,REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,43,Up,4.59684890161706e-15,4.69185044558382e-13
16,REACTOME_COMPLEMENT_CASCADE,35,Up,6.98315672367221e-15,6.68200808996385e-13
17,REACTOME_IRON_UPTAKE_AND_TRANSPORT,53,Up,1.46104986617477e-14,1.31580432065505e-12
18,REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE,4,Up,1.82457338425172e-14,1.5519010284941e-12
19,REACTOME_RETINOID_CYCLE_DISEASE_EVENTS,6,Up,2.7555452583109e-14,2.22038936340736e-12
20,REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,24,Up,3.92276027234383e-14,3.00287298847921e-12
21,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,15,Up,2.75398879822176e-13,1.99811509594007e-11
22,REACTOME_CHYLOMICRON_CLEARANCE,5,Up,2.87123005295111e-13,1.99811509594007e-11
