,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC,19,Up,2.89844682589848e-04,0.189326490703702
2,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,54,Up,3.38430222007063e-04,0.189326490703702
3,REACTOME_FOXO_MEDIATED_TRANSCRIPTION,56,Up,3.70985938674792e-04,0.189326490703702
4,REACTOME_CALNEXIN_CALRETICULIN_CYCLE,24,Up,5.87525922369938e-04,0.224875546787094
5,REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,15,Up,0.00124793075905031,0.380241630537021
6,REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,23,Up,0.002029536002815,0.380241630537021
7,REACTOME_SIGNALING_BY_ACTIVIN,12,Up,0.00215586790863265,0.380241630537021
8,REACTOME_IRAK1_RECRUITS_IKK_COMPLEX,13,Up,0.00217116641917422,0.380241630537021
9,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,18,Up,0.0022352545230785,0.380241630537021
10,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,26,Up,0.00258678146596703,0.396036242439552
11,REACTOME_COENZYME_A_BIOSYNTHESIS,8,Up,0.00296452860647472,0.412608481501163
12,REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX,33,Up,0.00336608583273222,0.429456450826086
13,REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,33,Up,0.00430720036170838,0.458204991720398
14,REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,35,Up,0.00432761194859384,0.458204991720398
15,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,61,Up,0.00448927163671193,0.458204991720398
16,REACTOME_HIV_TRANSCRIPTION_ELONGATION,42,Up,0.00551568862865776,0.507885254204094
17,REACTOME_FIBRONECTIN_MATRIX_FORMATION,6,Up,0.00563948355419307,0.507885254204094
18,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,34,Up,0.0060166827416013,0.511752293188422
19,REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS,9,Up,0.00668528727829829,0.52975308467071
20,REACTOME_REGULATION_OF_TNFR1_SIGNALING,32,Up,0.00692035381673038,0.52975308467071
21,REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,35,Up,0.00885473093616851,0.538166904580784
22,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,9,Up,0.00888807588539356,0.538166904580784
23,REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,22,Up,0.00891811590389006,0.538166904580784
24,REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,66,Up,0.00928075330540548,0.538166904580784
25,REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION,10,Up,0.00935229525188748,0.538166904580784
26,REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,28,Up,0.00940866950118678,0.538166904580784
27,REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,32,Up,0.00949085984564414,0.538166904580784
28,REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,53,Up,0.0110938078887587,0.603543822104683
29,REACTOME_G2_M_CHECKPOINTS,129,Up,0.0125326517310263,0.603543822104683
30,REACTOME_STABILIZATION_OF_P53,55,Up,0.0125814346755391,0.603543822104683
31,REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE,22,Up,0.0133466510703887,0.603543822104683
32,REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,13,Up,0.0133552513295267,0.603543822104683
33,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,65,Up,0.0134591586337301,0.603543822104683
34,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,20,Up,0.0138489220904242,0.603543822104683
35,REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM,7,Up,0.0139718118543174,0.603543822104683
36,REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,58,Up,0.0143821162338587,0.603543822104683
37,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,30,Up,0.0155902997474513,0.603543822104683
38,REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,11,Up,0.0156290062230013,0.603543822104683
39,REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,39,Up,0.0157791027633406,0.603543822104683
40,REACTOME_MRNA_SPLICING,187,Up,0.0159820628855581,0.603543822104683
41,REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES,10,Up,0.0161628325971862,0.603543822104683
42,REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_GLUCONEOGENESIS,4,Up,0.0169778406674635,0.61057656189514
43,REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,53,Up,0.0179463548754688,0.61057656189514
44,REACTOME_TRIGLYCERIDE_CATABOLISM,17,Up,0.0181230352872895,0.61057656189514
45,REACTOME_PHYSIOLOGICAL_FACTORS,5,Up,0.018319445168164,0.61057656189514
46,REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,66,Up,0.0183452134860721,0.61057656189514
47,REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS,8,Up,0.019123284037203,0.615965394722712
48,REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,42,Up,0.019311782460281,0.615965394722712
49,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,170,Up,0.0198148010434655,0.619111436684606
50,REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,16,Up,0.0207900499171899,0.636591328464356
