,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CHYLOMICRON_REMODELING,5,Up,0,0
2,REACTOME_CHYLOMICRON_ASSEMBLY,7,Up,8.15984990594877e-258,6.24636510300378e-255
3,REACTOME_HDL_REMODELING,8,Up,1.85065155462299e-222,9.44449176709265e-220
4,REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,12,Up,1.52389266966913e-171,5.83269919315861e-169
5,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,15,Up,4.6588773358804e-102,1.42654824024658e-99
6,REACTOME_PLASMA_LIPOPROTEIN_REMODELING,20,Up,1.34155731532276e-85,3.4232070829319e-83
7,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,6,Up,3.78342353318068e-53,8.27488775614233e-51
8,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,32,Up,1.08656469333089e-48,2.07941318186199e-46
9,REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,36,Up,4.02007394939212e-36,6.83859246279926e-34
10,REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,43,Up,6.6414477085923e-29,1.01680564418548e-26
11,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,1.19503158000297e-25,1.66326668089505e-23
12,REACTOME_VISUAL_PHOTOTRANSDUCTION,64,Up,7.16851301604464e-23,9.14582785630362e-21
13,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,57,Up,8.42290361071693e-22,9.91958879077509e-20
14,REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,6,Up,2.70723976776142e-18,2.96056006031624e-16
15,REACTOME_SYNTHESIS_OF_LIPOXINS_LX,5,Up,5.88742790637688e-18,6.009101416442e-16
16,REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,6,Up,4.97679707577798e-15,4.76217270188505e-13
17,REACTOME_COMPLEMENT_CASCADE,35,Up,7.45531758888335e-12,6.71417131092966e-10
18,REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,4,Up,1.42704942233106e-07,1.21378481421603e-05
19,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,164,Up,2.37546195163657e-07,1.9141222357661e-05
20,REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,13,Up,3.89193606583578e-07,2.97927705839729e-05
21,REACTOME_PREGNENOLONE_BIOSYNTHESIS,10,Up,5.21082395604252e-07,3.7989387984291e-05
22,REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,16,Up,7.25791749617259e-06,5.05085076665465e-04
23,REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,25,Up,5.88472521589375e-05,0.00391718013284058
24,REACTOME_SMOOTH_MUSCLE_CONTRACTION,31,Up,1.01521341174736e-04,0.00647621555577169
25,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,9,Up,1.4105414182663e-04,0.00863815564546285
26,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,214,Up,3.43023816881355e-04,0.0201988255248213
27,REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,6,Up,4.46725893209213e-04,0.025195814519841
28,REACTOME_RHO_GTPASES_ACTIVATE_PAKS,21,Up,4.60798697946144e-04,0.025195814519841
29,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,8,Up,5.1090855594178e-04,0.0269724482464436
30,REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,19,Up,7.78572277941164e-04,0.039733138584264
31,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,257,Up,0.00141181801866494,0.067546668330501
32,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,105,Up,0.00190058855797236,0.0881757903713842
33,REACTOME_METABOLISM_OF_STEROID_HORMONES,23,Up,0.00243958913322352,0.109853263616624
34,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,22,Up,0.00264928374487799,0.114126679043206
35,REACTOME_GLUCONEOGENESIS,26,Up,0.00268357965091796,0.114126679043206
36,REACTOME_ENOS_ACTIVATION,11,Up,0.00341783438460107,0.137702748495375
37,REACTOME_SEMAPHORIN_INTERACTIONS,61,Up,0.00433887666393599,0.170328722371436
38,REACTOME_SIGNALING_BY_ACTIVIN,12,Up,0.00452636086669566,0.173246462172777
39,REACTOME_AMYLOID_FIBER_FORMATION,38,Up,0.00523765018120922,0.195581522620276
40,REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,24,Up,0.00575114901387341,0.209643074767624
41,REACTOME_CALCINEURIN_ACTIVATES_NFAT,9,Up,0.00706842580127152,0.251668834924342
42,REACTOME_METABOLISM_OF_COFACTORS,18,Up,0.0121319796244273,0.417633410639584
43,REACTOME_NEUTROPHIL_DEGRANULATION,434,Up,0.0122879517353056,0.417633410639584
44,REACTOME_EPH_EPHRIN_SIGNALING,83,Up,0.012548097249785,0.417633410639584
45,REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,67,Up,0.0139085941468005,0.44312401122026
46,REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS,7,Up,0.0150844100480577,0.44312401122026
47,REACTOME_SODIUM_CALCIUM_EXCHANGERS,7,Up,0.0150844100480577,0.44312401122026
48,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE,7,Up,0.0150844100480577,0.44312401122026
49,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,7,Up,0.0150844100480577,0.44312401122026
50,REACTOME_METABOLISM_OF_NITRIC_OXIDE_ENOS_ACTIVATION_AND_REGULATION,15,Up,0.0153400212897935,0.44312401122026
