,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,12,Up,5.61142042048459e-75,8.5910846637619e-72
2,REACTOME_VLDL_ASSEMBLY,5,Up,8.67142241300185e-43,6.63797385715292e-40
3,REACTOME_VLDL_CLEARANCE,6,Up,1.24239375343007e-35,4.7552620912536e-33
4,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,29,Up,1.54826607645048e-33,3.95065893840949e-31
5,REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,43,Up,1.48310852233053e-26,3.24377021098292e-24
6,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,15,Up,4.04349265297176e-26,7.73823406462471e-24
7,REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS,8,Up,2.4268961662023e-23,4.12842003383969e-21
8,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,32,Up,1.66417612944612e-17,2.12321137848501e-15
9,REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,36,Up,9.09306851464091e-15,8.18911052700897e-13
10,REACTOME_TRIGLYCERIDE_CATABOLISM,17,Up,1.34821810042261e-14,1.146734395415e-12
11,REACTOME_IRON_UPTAKE_AND_TRANSPORT,53,Up,9.62209397016128e-14,7.36571293415846e-12
12,REACTOME_METALLOTHIONEINS_BIND_METALS,9,Up,4.71394208561481e-12,3.00710222211511e-10
13,REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,5,Up,6.9584293782012e-12,4.26134215121041e-10
14,REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,5,Up,3.46539482664765e-11,1.71145789664437e-09
15,REACTOME_RESPONSE_TO_METAL_IONS,11,Up,5.35215557181969e-10,2.34118576584456e-08
16,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,57,Up,6.18163803078484e-10,2.62891328475877e-08
17,REACTOME_HEME_DEGRADATION,9,Up,6.58943124458753e-10,2.65484716722724e-08
18,REACTOME_CHYLOMICRON_CLEARANCE,5,Up,7.78531625748736e-10,3.05623568979824e-08
19,REACTOME_TRIGLYCERIDE_METABOLISM,26,Up,1.61858778520064e-09,6.04404365644434e-08
20,REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,55,Up,1.60365971907714e-08,5.5800068861525e-07
21,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,4.27527901980339e-08,1.3090904358638e-06
22,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,70,Up,1.4883531421578e-06,3.56857048779777e-05
23,REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,33,Up,7.08433824687287e-06,1.44960404163889e-04
24,REACTOME_RETINOID_CYCLE_DISEASE_EVENTS,6,Up,7.10126081795667e-06,1.44960404163889e-04
25,REACTOME_HDL_ASSEMBLY,7,Up,1.80646105234639e-05,3.4571148389279e-04
26,REACTOME_COMPLEMENT_CASCADE,35,Up,5.3114814569203e-05,9.68080727445831e-04
27,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,42,Up,1.05440418286766e-04,0.0017739481362312
