,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,6,Up,1.25897653561609e-92,1.92749307602824e-89
2,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,12,Up,7.45589664894892e-82,5.7074888847704e-79
3,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,4.34010802406441e-44,2.21490179494754e-41
4,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,29,Up,3.10132846736722e-32,1.1870334708848e-29
5,REACTOME_COMPLEMENT_CASCADE,35,Up,5.82633201413997e-21,1.78402286272966e-18
6,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,9,Up,7.73150168436699e-19,1.97282151312764e-16
7,REACTOME_VLDL_ASSEMBLY,5,Up,3.09003253137351e-17,6.75834257933262e-15
8,REACTOME_VLDL_CLEARANCE,6,Up,1.95559258741535e-14,3.74251531416613e-12
9,REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,6,Up,2.7505837144592e-14,4.67904851870782e-12
10,REACTOME_ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING,3,Up,4.84755222809786e-14,7.42160246121783e-12
11,REACTOME_FIBRONECTIN_MATRIX_FORMATION,6,Up,5.30887238813213e-13,7.38898511475480e-11
12,REACTOME_IRON_UPTAKE_AND_TRANSPORT,53,Up,9.99780328753328e-12,1.27555306943445e-09
13,REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,6,Up,2.48460862440411e-10,2.92610446458669e-08
14,REACTOME_METABOLISM_OF_COFACTORS,18,Up,2.82557570477408e-09,3.08996886000651e-07
15,REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,55,Up,2.31696300885135e-08,2.21704397909464e-06
16,REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM,6,Up,5.47181446913986e-08,4.92785173661949e-06
17,REACTOME_PROTEIN_REPAIR,6,Up,1.30579626150668e-07,1.11065226464818e-05
18,REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,11,Up,2.61633599178009e-07,2.00280520170766e-05
19,REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,11,Up,2.61633599178009e-07,2.00280520170766e-05
20,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,32,Up,6.34847527252229e-07,4.62834078201506e-05
21,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,70,Up,1.73964656825356e-06,1.21063586181645e-04
22,REACTOME_CHYLOMICRON_CLEARANCE,5,Up,5.93428021458558e-06,3.70265077581114e-04
23,REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,24,Up,6.04613124724222e-06,3.70265077581114e-04
24,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,7,Up,8.21192831469209e-06,4.83556240376677e-04
25,REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,12,Up,1.03371953754751e-05,5.86157263698238e-04
26,REACTOME_PREGNENOLONE_BIOSYNTHESIS,10,Up,1.13657589539402e-05,6.21463462802945e-04
27,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,105,Up,1.75432904579425e-05,9.26164747969309e-04
28,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,38,Up,3.9509998479211e-05,0.00201632692238907
29,REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,29,Up,6.67697986512553e-05,0.00329756650758296
30,REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,10,Up,7.36639594843742e-05,0.00352436006158053
31,REACTOME_THE_NLRP3_INFLAMMASOME,15,Up,1.11673147520215e-04,0.0050285761427485
32,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,31,Up,3.16913023150077e-04,0.0131133469849397
33,REACTOME_MAP2K_AND_MAPK_ACTIVATION,35,Up,5.79054053285096e-04,0.0233297830415653
34,REACTOME_SYNTHESIS_OF_LIPOXINS_LX,5,Up,6.8796457239055e-04,0.0263318440082483
35,REACTOME_INTEGRIN_SIGNALING,22,Up,7.06077012185546e-04,0.0263659489184407
36,REACTOME_MET_ACTIVATES_PTK2_SIGNALING,23,Up,9.95750956112978e-04,0.0359716935840715
37,REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,29,Up,0.00101030883351736,0.0359716935840715
38,REACTOME_INFLAMMASOMES,20,Up,0.00121823606854124,0.0423890777485599
39,REACTOME_SYNDECAN_INTERACTIONS,24,Up,0.00136451023933394,0.0464236705871171
40,REACTOME_SMOOTH_MUSCLE_CONTRACTION,31,Up,0.00159417801642441,0.0530584031118645
41,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,13,Up,0.00180189209886864,0.0586956766674019
42,REACTOME_FERTILIZATION,15,Up,0.00213215986826326,0.0673495843542693
43,REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,6,Up,0.00215553862400992,0.0673495843542693
44,REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,27,Up,0.00305088775832475,0.091586454078337
45,REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,27,Up,0.00305088775832475,0.091586454078337
46,REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,24,Up,0.00403569533972342,0.118820183944549
47,REACTOME_ONCOGENIC_MAPK_SIGNALING,65,Up,0.00558428677569335,0.161312133086538
48,REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,25,Up,0.00658387245188256,0.186664976367263
