,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_PHOSPHORYLATION_OF_EMI1,6,Up,2.02015231401001e-171,3.09285319274932e-168
2,REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES,11,Up,1.30019926472085e-152,9.95302537143813e-150
3,REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,5,Up,1.11179764447402e-135,5.67387397896576e-133
4,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,7,Up,1.13044528589008e-126,4.32677933174428e-124
5,REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,117,Up,1.04050759770927e-123,3.18603426418577e-121
6,REACTOME_MITOTIC_SPINDLE_CHECKPOINT,108,Up,6.18228688234056e-107,1.5775135361439e-104
7,REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,16,Up,1.98161798438104e-95,4.33408162012482e-93
8,REACTOME_MITOTIC_PROMETAPHASE,193,Up,5.21174864947209e-84,9.97398397792721e-82
9,REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,25,Up,8.25168183712335e-78,1.40370276584843e-75
10,REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,131,Up,5.18425559469139e-77,7.93709531547252e-75
11,REACTOME_KINESINS,46,Up,4.29447862307648e-69,5.97713342902736e-67
12,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,13,Up,1.92991537146638e-61,2.46225036142918e-59
13,REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION,14,Up,1.59066817217384e-59,1.87331767046012e-57
14,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,179,Up,6.1028206709723e-58,6.67387031947042e-56
15,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,224,Up,9.19599438574181e-56,9.38604493638048e-54
16,REACTOME_PHOSPHORYLATION_OF_THE_APC_C,19,Up,3.84376274007771e-48,3.67800047191186e-46
17,REACTOME_CELL_CYCLE_CHECKPOINTS,250,Up,1.43089282770696e-47,1.28864524659962e-45
18,REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,24,Up,4.54972970925481e-47,3.86979788048284e-45
19,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,84,Up,5.19567209210536e-46,4.18661788053332e-44
20,REACTOME_M_PHASE,343,Up,6.049430455175e-44,4.63083901343646e-42
21,REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,22,Up,8.34636288998943e-44,6.0848959926542e-42
22,REACTOME_CELL_CYCLE_MITOTIC,482,Up,7.66876657477058e-40,5.33676437544261e-38
23,REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,19,Up,3.46211966066683e-37,2.30456747846996e-35
24,REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,20,Up,3.76339411291057e-37,2.40073182786087e-35
25,REACTOME_RHO_GTPASE_EFFECTORS,248,Up,5.80918472568709e-37,3.55754472601077e-35
26,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,28,Up,6.84561974097201e-35,4.03101685516467e-33
