,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,1,Up,1.94980521020189e-104,1.49257588840955e-101
2,REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE,1,Up,1.94980521020189e-104,1.49257588840955e-101
3,REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD,3,Up,4.28835693236383e-91,1.3130948926898e-88
4,REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE,3,Up,4.28835693236383e-91,1.3130948926898e-88
5,REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS,3,Up,4.28835693236383e-91,1.3130948926898e-88
6,REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS,6,Up,1.09962483707741e-46,2.1044070319569e-44
7,REACTOME_CS_DS_DEGRADATION,8,Up,1.07633476998035e-33,1.37322377736659e-31
8,REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,12,Up,2.4614440237166e-22,2.35529425019382e-20
9,REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,15,Up,8.23267834893345e-18,6.63380555379848e-16
10,REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,18,Up,8.34233261787642e-15,6.0819577323661e-13
11,REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,13,Up,8.91421770741307e-11,5.45906692401976e-09
12,REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,4,Up,1.68948759101602e-09,9.58002037720566e-08
13,REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,28,Up,1.77269357105736e-09,9.69283520460293e-08
14,REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,39,Up,8.15337040557669e-07,3.46744724748275e-05
15,REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,41,Up,1.135285608507e-06,4.69762774763301e-05
16,REACTOME_NGF_STIMULATED_TRANSCRIPTION,34,Up,1.41296758250892e-06,5.69277202321358e-05
17,REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,25,Up,2.69971399337503e-06,1.03331553096429e-04
18,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,Up,7.77129909878795e-06,2.83282355243913e-04
19,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,52,Up,8.32226076251669e-06,2.96311191335187e-04
20,REACTOME_ECM_PROTEOGLYCANS,47,Up,1.33067010434349e-05,4.5272353994442e-04
21,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,97,Up,1.6539022308372e-05,5.50461807698207e-04
22,REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,16,Up,4.98347797645693e-05,0.00158952182957407
23,REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH,9,Up,6.10848347829407e-05,0.00190858942964658
24,REACTOME_SODIUM_CALCIUM_EXCHANGERS,7,Up,9.94270829105158e-05,0.00304445727871999
25,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,22,Up,1.02772722851284e-04,0.00308519683696699
26,REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS,7,Up,1.49410713607219e-04,0.00423607041727134
