,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,6,Up,1.08629763328716e-86,1.66312167656264e-83
2,REACTOME_FIBRONECTIN_MATRIX_FORMATION,6,Up,5.02998975240459e-80,3.85045715546572e-77
3,REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,6,Up,7.98482911157956e-48,4.07492445660943e-45
4,REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,4,Up,6.19915714139439e-43,2.3727273958687e-40
5,REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,11,Up,8.11831206009187e-42,2.07152262733344e-39
6,REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,11,Up,8.11831206009187e-42,2.07152262733344e-39
7,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,1.35966465841809e-40,2.9737808457687e-38
8,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,38,Up,1.27871998817009e-39,2.4471503773605e-37
9,REACTOME_SYNTHESIS_OF_LIPOXINS_LX,5,Up,1.78285174280459e-33,3.0328289091487e-31
10,REACTOME_MAP2K_AND_MAPK_ACTIVATION,35,Up,7.62703522138389e-33,1.16769909239387e-30
11,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,22,Up,5.3047133968214e-31,7.38319655503052e-29
12,REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,6,Up,8.63581527406453e-28,1.10178609871607e-25
13,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,8,Up,7.61405315917116e-25,8.96701183591619e-23
14,REACTOME_GAP_JUNCTION_DEGRADATION,11,Up,4.677519604232e-24,5.11520179577085e-22
15,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,17,Up,1.86201566297713e-22,1.90049732001199e-20
16,REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,13,Up,5.41575179333146e-20,5.18219749724404e-18
17,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,105,Up,6.4598032572895e-20,5.81762281582955e-18
18,REACTOME_ONCOGENIC_MAPK_SIGNALING,65,Up,9.54786131213014e-20,8.12098648270624e-18
19,REACTOME_INTEGRIN_SIGNALING,22,Up,2.32325144737012e-19,1.87205156101245e-17
20,REACTOME_MET_ACTIVATES_PTK2_SIGNALING,23,Up,2.10536542396746e-18,1.61165723204709e-16
21,REACTOME_SYNDECAN_INTERACTIONS,24,Up,1.57852620219074e-17,1.15082076931144e-15
22,REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,25,Up,4.73497553286286e-17,3.29511251855138e-15
23,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,12,Up,1.06489208214282e-16,7.08847729461158e-15
24,REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,16,Up,5.43173386042446e-16,3.46499355846244e-14
25,REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,27,Up,2.63830975640032e-15,1.55355855271111e-13
26,REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,27,Up,2.63830975640032e-15,1.55355855271111e-13
27,REACTOME_COMPLEMENT_CASCADE,35,Up,5.59043728572579e-14,3.16998499423933e-12
28,REACTOME_CALCINEURIN_ACTIVATES_NFAT,9,Up,1.36836035784166e-13,7.48199895662707e-12
29,REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,13,Up,8.43613537445529e-13,4.45369767527278e-11
30,REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,40,Up,3.73341031956112e-12,1.8735482018019e-10
31,REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,25,Up,3.79359857974257e-12,1.8735482018019e-10
32,REACTOME_ELASTIC_FIBRE_FORMATION,33,Up,4.09174959532718e-12,1.95764644701435e-10
33,REACTOME_MET_PROMOTES_CELL_MOTILITY,34,Up,5.52805613796533e-12,2.56468301431058e-10
34,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,20,Up,1.26919743964583e-11,5.55183222885076e-10
35,REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,20,Up,1.26919743964583e-11,5.55183222885076e-10
36,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,29,Up,3.3932963303179e-11,1.44309352269909e-09
37,REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS,6,Up,5.38424573974551e-10,2.22791357501361e-08
38,REACTOME_RHO_GTPASES_ACTIVATE_PAKS,21,Up,1.18789280605142e-09,4.78595759490717e-08
39,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,9,Up,1.36078954137544e-09,5.34197125088668e-08
40,REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,36,Up,1.81524482959819e-09,6.94784958528705e-08
41,REACTOME_PARASITE_INFECTION,58,Up,5.99282655641375e-09,2.23780913606572e-07
42,REACTOME_SMOOTH_MUSCLE_CONTRACTION,31,Up,1.16691416891237e-08,4.25367998239248e-07
43,REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC,10,Up,2.71547726299982e-08,9.66836206895984e-07
44,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,84,Up,3.33538812738474e-08,1.16056345977864e-06
45,REACTOME_SIGNALING_BY_VEGF,99,Up,4.15241539683818e-08,1.41274399390206e-06
46,REACTOME_ECM_PROTEOGLYCANS,47,Up,5.75133259230745e-08,1.9141935214832e-06
47,REACTOME_GLUCONEOGENESIS,26,Up,6.90225677831619e-08,2.2483734314047e-06
48,REACTOME_EPH_EPHRIN_SIGNALING,83,Up,7.5906777590125e-08,2.42110992688503e-06
49,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,48,Up,9.07295664971999e-08,2.83483604708598e-06
50,REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,32,Up,1.59357597801699e-07,4.87952964468802e-06
