,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,29,Up,1.38976512195995e-105,2.12773040172068e-102
2,REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES,11,Up,2.34383399623837e-92,1.79420492412047e-89
3,REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,117,Up,7.72261400558859e-72,3.94110734751871e-69
4,REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,5,Up,1.22073596462239e-71,4.6723669045922e-69
5,REACTOME_MITOTIC_SPINDLE_CHECKPOINT,108,Up,3.76345340623028e-53,1.15236943298771e-50
6,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,28,Up,6.91328006967082e-53,1.764038631111e-50
7,REACTOME_MITOTIC_PROMETAPHASE,193,Up,8.65935198786072e-49,1.89392398477354e-46
8,REACTOME_CELL_CYCLE_MITOTIC,482,Up,1.4394230486455e-45,2.75469585934533e-43
9,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,13,Up,2.71160942470582e-45,4.61274892136067e-43
10,REACTOME_PHOSPHORYLATION_OF_EMI1,6,Up,1.73567589802532e-42,2.65731979987677e-40
11,REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,131,Up,1.69022115223651e-40,2.35248053097645e-38
12,REACTOME_CELL_CYCLE_CHECKPOINTS,250,Up,2.80313928726603e-40,3.57633854067024e-38
13,REACTOME_CELL_CYCLE,590,Up,2.89341734355876e-39,3.40755534845267e-37
14,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,144,Up,5.28291904556517e-39,5.77724932768591e-37
15,REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,16,Up,2.79162980570137e-37,2.84932348835253e-35
16,REACTOME_G0_AND_EARLY_G1,27,Up,3.80207114498087e-37,3.63810682685357e-35
17,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,7,Up,6.48793733220259e-37,5.84296003270715e-35
18,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,224,Up,1.11234686270704e-36,9.46112803780262e-35
19,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,179,Up,1.51865441429198e-36,1.22371574120054e-34
20,REACTOME_DNA_STRAND_ELONGATION,29,Up,2.72477572368734e-33,2.08581581648266e-31
21,REACTOME_CHROMOSOME_MAINTENANCE,67,Up,1.69055803476248e-31,1.2324973101054e-29
22,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,29,Up,9.9606198570507e-29,6.93168590961119e-27
23,REACTOME_M_PHASE,343,Up,4.65122696542693e-27,3.0960993408994e-25
24,REACTOME_UNWINDING_OF_DNA,12,Up,4.21711714662908e-26,2.69016931312047e-24
25,REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,19,Up,2.53558467286176e-25,1.55279205366054e-23
26,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,34,Up,4.5439394465927e-25,2.67568126643593e-23
27,REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,29,Up,4.08680123746288e-24,2.31736766465025e-22
28,REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,25,Up,1.2146020975345e-23,6.64127075473331e-22
29,REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,16,Up,1.25951399722311e-23,6.64936527499509e-22
30,REACTOME_KINESINS,46,Up,2.304790186243e-22,1.17621125837934e-20
31,REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION,9,Up,1.5952537237741e-20,7.87849500354243e-19
32,REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION,11,Up,1.80322960290531e-19,8.62732663140009e-18
33,REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,28,Up,3.55753814842573e-19,1.65048209249691e-17
34,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,18,Up,2.42439583414615e-18,1.09169118296404e-16
35,REACTOME_PHOSPHORYLATION_OF_THE_APC_C,19,Up,2.67340075598346e-18,1.16942187354591e-16
36,REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,15,Up,3.28317174370451e-18,1.39625998322545e-16
37,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,34,Up,6.03183390116148e-18,2.4958750547779e-16
38,REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,22,Up,1.09439367163716e-17,4.40925450335918e-16
39,REACTOME_G2_M_CHECKPOINTS,129,Up,1.29989860255602e-17,5.10293528336735e-16
40,REACTOME_RHO_GTPASE_EFFECTORS,248,Up,1.99774956425923e-17,7.6463864572022e-16
41,REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION,14,Up,2.32813575198464e-17,8.69359960070364e-16
42,REACTOME_S_PHASE,156,Up,6.06948793274668e-17,2.21039460213059e-15
43,REACTOME_DNA_DAMAGE_BYPASS,44,Up,6.20816250108527e-17,2.21039460213059e-15
44,REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,19,Up,7.33786364439855e-17,2.55324300899413e-15
